회사명,고용 형태,스킬,기업 소개,주요 업무,채용 절차,복리후생,회사위치,자격요건 및 우대사항,index
(주)엠지알브이,정규직,"['java', 'kotlin', 'python', 'aws']","MGRV는 가치 있는 공간으로 사회적 영향력과 수익을 동시에 창출하는 부동산 임팩트 디벨로퍼입니다. 다양한 세대가 직면하는 주거 문제에 주목하여 ‘맹그로브 mangrove’를 기획/개발/운영해 나가고 있습니다.

그 첫 번째 전개는 청년 세대를 위한 쾌적하고 안정적인 집, 코리빙 하우스입니다. 2020년 청년 24명이 모여 사는 ‘맹그로브 숭인’을 시작으로, 한 건물에 200명 이상 거주할 수 있는 대규모 코리빙 ‘맹그로브 신설’과 ‘맹그로브 동대문’을 운영하고 있으며, 2023년 코리빙 라이프를 위해 설계된 ‘맹그로브 신촌’, 리모트 워커들을 위한 공간 ‘맹그로브 고성’을 연달아 오픈했습니다. MGRV는 대상과 지역을 넓히면서 비즈니스를 확장하고 있습니다.


[Digital Product Group 소개]
Digital Product Group은 하나의 지붕 아래 다양한 사람들이 조화를 이루는 건강한 주거와 커뮤니티를 만들고자 하는 MGRV 의 새로운 도전입니다. 

MGRV는 그동안 다양한 규모의 코리빙 하우스 ‘맹그로브 mangrove’ 건물을 짓고 운영하며 맹그로브 고객들에게 즐거운 주거 경험을 제공할 수 있는 노하우를 쌓아왔습니다. 

그 노하우를 바탕으로 IoT, AI 기반 언택트 기술을 통해 1인 가구를 위한 새로운 활력과 편의를 제공하고자 노력하고 있습니다.

PMS, 공간 입출입 제어, 온라인 커뮤니티, 맹그로브 소셜 클럽 등 다양한 주거 경험 혁신을 위한 서비스를 개발하여 여러 B2B, B2C 고객에게 새로운 경험을 제공하고자 노력하고 있습니다.", PMS 시설예약관리 출입제어 KIOSK 등 다양한 서비스를 제공하기 위한 Backend 개발을 합니다 DB 내 스키마 설계와 튜닝분석까지 전반적인 플랫폼 서비스의 백엔드 개발운영 업무를 담당합니    다 안정적인 시스템 유지와 빠른 유저 피드백 반영을 위해 시스템 아키텍쳐를 지속적으로 개발하고 개선    테스트 및 운영합니다 다양한 O2O 플랫폼들과의 연동 서비스를 개발합니다 유저들에게 필요한 feature들을 지속적으로 발굴하고 개발합니다 서비스의 개선점을 찾고 변화하는 요구사항에 맞춰 고도화 합니다 시니어 개발자의 경우 제품에 오너십을 가지고 팀과 주니어 개발자를 리드합니다,"채용 절차 & 지원 방법
• 채용 절차 : 서류 심사 ＞ 사전과제 또는 코딩테스트 ＞ 1차 기술 인터뷰 ＞ 2차 인터뷰 ＞ 입사 협의
[서류전형]
이력서 (경력 및 수행업무 위주) 또는 포트폴리오/경력기술서를 받고 있습니다. 
포트폴리오, 개인홈페이지, 블로그, Github 링크 등도 함께 제출해주세요. 

[사전과제]
사전 과제는 코딩테스트, 개발 과제 등이 포지션 및 필요에 따라 진행됩니다.
사전 과제 결과 및 서류 결과를 종합하여 정식 인터뷰 진행 여부를 안내 드립니다.

[1차 기술 인터뷰]
직무와 관련 전문 지식과 경험에 대하여 1시간 가량 심층적인 이야기를 나누게 됩니다.
필요에 따라 코딩 문제를 제시하고 그 문제를 풀어가는 방식에 대한 이야기를 나눕니다.

[2차 fit 인터뷰]
그 동안의 업무 경험에 대하여 1시간 가량 이야기를 나누게 됩니다.
지원자와 회사가 서로의 가치관과 생각을 확인하는 질문을 주고 받습니다.

[입사 협의]
인터뷰 전형 합격 이후, 개별적으로 보상에 대한 협의를 진행합니다.
처우 산정에 필요한 증빙 서류를 요청드리며, 제출 완료 후 빠른 시일 내에 채용 담당자가 연락 드립니다.","•  근로관계: 정규직
•  근무지: 서울시 성동구 왕십리로 115 헤이그라운드 서울숲점 5층
•  근무시간: 선택적 시간근로제 (출근 8~10시, 퇴근 17~19시)
•  보상: 회사 내규 및 경력에 따라 협의
•  베네핏:
    - 웰니스 버짓: 건강, 교육, 여행 등 구성원의 생활 속 웰니스 비용 지원 
    - 리프레쉬 휴가: 근속 3년 시점마다 2주 유급휴가와 휴가비 지원
    - 특별 육아휴가: 8세 이하 자녀가 있는 구성원에게 최대 4주(유급 2주, 무급 2주)의 휴가 부여 
      *법정 육아휴직과 별도 운영    
    - 유연한 연차제도: 연 20일 연차 제공, 반반차 등 유연한 연차 사용 가능 
    - 종합건강검진: 종합 검진 패키지 격년으로 지원
    - 이외 복리후생은 구성원 분들과 하나하나 만들어 나갈 예정입니다.","서울 성동구 왕십리로 115, 헤이그라운드 서울숲점 5층 G504", 3년 이상의 Backend 개발 경력 또는 이에 준하는 경험이 있는 분 Python Java Kotlin 3개의 언어 중 한개 이상 충분한 경험이 있는 분 MSA에 대한 이해와 경험이 있는 분 비동기 아키텍처에 대한 이해가 있는 분 AWS 기반 하에서 개발 및 운영 경험이 있는 분 Distributed Version Control System을 이해하고 있는 분 개발 유관 부서와 원활한 커뮤니케이션이 가능하고 긍정적인 사고를 지닌 분관련 경험역량을 보유하고 계시다면 서류에 함께 작성 부탁 드립니다 기존 서비스를 Spring Boot 기반 Framework로 전환 시켜본 경험이 있는 분 Kubernates 기반의 개발 및 운영 경험이 있는 분 GitFlow GitlabFlow 등의 워크플로 방식을 활용한 협업 경험이 있는 분 다양한 인터넷 환경에서의 failover 처리 및 각종 장애 극복 경험이 있는 분 대규모 트래픽이나 대용량 데이터 처리를 위한 시스템 설계 및 개발 경험이 있는 분 언어와 환경에 구애 받지 않고 서비스를 구축할 수 있는 능력이 있는 분 오픈소스 혹은 개발 커뮤니티 활동 경험이 있는 분,2333
(주)민다,정규직,"['MYSQL', 'spring boot', 'restful api']","민다는
자유여행이 어렵지 않은 세상을 꿈꿉니다.
자유여행을 통해 얻을 수 있는 다양한 가치있는 경험의 공유를 꿈꿉니다.
그런 멋진 여행을 쉽고 편하게 만들어 주는 자유여행 플랫폼을 꿈꿉니다.

한인민박&호텔
한인민박 및 호텔 예약서비스
10여년간 한인민박 예약 업계 1위
전세계 480개 도시 620,000개 숙박을 쉽고 간편하게 예약

투어&액티비티
전세계 120개도시 3,000여개 트립(투어/액티비티) 예약서비스
에이전시트립은 정식 라이센스를 보유한 업체만을 선별하여
여행자들에게 보다 안전한 여행을 보장하고,
호스트트립은 민박 호스트들만의 다양한 현지경험을 바탕으로 만들어져 여행자들에게 특별한 경험을 선사합니다.", 민다 웹앱 서비스 유지보수 리뉴얼 및 신규 서비스 개발 Backend API 개발 및 외부 인아웃바운드 API 개발 근무부서  기술연구소,,"• 특별 여행지원금 제도 추가 운영 (무제한)
• 자사 여행상품(숙박/트립) 할인권 제공
• 중식/석식(야근시) 제공
• 도서 구매 지원
• 상황에 따른 탄력근무제 가능
• 사내 캡슐커피머신 비치 및 간식 지원
• 각종 경/조사금 및 명절 선물권 제공
• 업무능력 향상을 위한 온/오프라인 교육지원
• 사내 동호회 운영 및 지원",서울 중구 동호로15길 27 종하빌딩 A동 5층, 경력  경력 3년 이상 Spring Boot 기반 개발 경험 RESTful API 개발 경험 MySQLMariaDB 사용과 능숙한 SQL 작성 경험 직급직책  차장 과장 대리 팀원급 Kotlin PHP Typescript 개발 경험 React UI 개발 경험 모바일 앱 개발 경험 AWS DevOps 경험 평소 기술 커뮤니케이션이 활발하신 분 여행 플랫폼 업계 경험이나 리팩토링 경험 보유자,2334
네오사피엔스(주),정규직,"['python', '백엔드', 'MongoDB', 'Kubernetes']","[네오사피엔스 소개]

네오사피엔스는 음성·언어 분야의 인공지능 원천기술을 개발하고 있습니다.
우리의 인공지능 성우 서비스 '타입캐스트'는 2019년 11월 정식 론칭 이래, 수많은 콘텐츠 창작자와 기업들의 더빙 툴로 사랑받고 있습니다. 

2022년 2월 실리콘밸리 투자사인 BlueRun Ventures의 주도로 256억원 (미화 2150만불) 시리즈B 투자유치를 마치고 글로벌 유니콘 회사로 성장하기위한 과정에 있습니다.

사용자들의 사용 환경, 그들이 겪는 서비스에 대한 경험을 더욱 편리하고 매력적으로 만들어 줄 네오사피엔스의 백엔드 개발자를 찾습니다!

▶ CEO 인터뷰: https://jmagazine.joins.com/forbes/view/336614", 타입캐스트 백엔드 개발 및 운영 새로운 피쳐 스케쥴링 및 리소스 관리 동료 성장을 위한 매니징 제품성장을 위해서 타팀과 원만한 협업 더 나은 아키텍쳐에 대한 리서치 및 적용,"[면접 절차]
1) 서류 전형
2) 전화 면접 Phone Interview
3) 대면 면접 On-site Interview 
4) 비대면 면접 Online Interview
5) 무엇이든 물어보세요 (Final Session)","- 국내 최고 인공지능 전문가, 서비스 개발자들이 매일 매일 의기투합!
- 점심/저녁 식사, 간식, 커피까지 모두 회사에서 제공해요
- 읽고 싶은 책, 가보고 싶은 세미나, 배우고 싶은 교육 모두 지원해요
- 업무 효율성을 위한 유료 툴을 다양하게 사용하며, 언제든 지원해요
- 제약 없는 재택 근무와 자율 출·퇴근제를 운영해요
- 직급 없는 수평적인 조직을 운영해요
- 컨펌 없이, 날짜 제한 없이 자유로운 휴가 사용이 가능해요
- 각종 국제 학회나 CES 등 주요 국제 행사 참가를 적극 독려해요
- 차분한 분위기 속 유연한 협업과 동료에 대한 존중이 갖춰진 곳이예요","서울특별시 강남구 영동대로96길 20, 대화빌딩 5층", 6년 이상 개발경험 3년 이상 파이썬 웹서비스 개발 및 운영 개발팀 성장 매니징 경험 테스트 주도 개발경험 MongoDB로 서비스 운영경험 Kubernetes 운영경험 안정적인 서비스 운영을 위한 경험 서비스 최적화비용관리를 위한 활동 경험,2335
(주)이랜드이노플,정규직,"['java', 'MYSQL', 'spring boot', '데이터모델링']","[이랜드이노플 소개]
이랜드이노플은 '누구에게나 쉽고 편한 IT 서비스를 제공하여 모두가 누리는 세상을 실현'하고 있는 이랜드 그룹의 Tech 기업입니다.

뉴발란스, 미쏘, 스파오, ​애슐리, NC백화점 등 그룹의 풍부한 비즈니스 인프라를 담당하던 기술력을 바탕으로,기존 ITO 서비스 외 자체 플랫폼 구축 및 사내벤처를 통한 외부 솔루션 출시, 빅데이터, 캐릭터 IP 사업 등 새로운 영역으로의 성장을 거듭하고 있는 혁신적인 조직입니다.",이랜드 건설의 공사관리시스템을 개발운영하며 비즈니스 트렌드에 맞는 기술을 적용함으로써 서비스를 확장해 나갑니다  이랜드 건설 공사관리 시스템 개발 및 운영  시스템 연계 인터페이스 개발 및 운영,,"[근무환경]
• 시차 출퇴근제 운영
 - 7-10시 사이, 내가 가장 몰입할 수 있는 시간에 출근합니다.
• 직급 없는 ‘님’ 소통
• 사내 라운지 카페/스낵바 운영
 - 무료 커피와 저렴한 가격의 간식을 라운지에서 즐기며 쉬어갈 수 있습니다.
• 문화 행사
• 자율 근무복장


[소중한 날 지원]
• 생일반차
 - 생일 선물을 함께 드립니다.
• 이사휴가
• 학부모 특별휴가
 - 자녀의 입학식, 졸업식, 운동회가 있는 날, 가족분들과 행복한 시간을 보내세요.
• 경조휴가 및 경조금 지원


[일과 삶의 성장 지원]
• 도서구매, 온라인 강의 지원
 - 직무역량 향상을 위한 실물도서 구매 및 전자책 열람을 지원해드립니다.
• 사내 벤처 활성화&기술 동아리 운영
• 복지포인트 지급
• 이랜드그룹 계열사 할인 혜택 제공
 - 패션/유통/외식/호텔 등 다양한 그룹 계열사 할인 혜택 제공


[건강한 몸과 마음 지원]
• 연 1회 건강검진 지원
• 자유로이 이용 가능한 사내 상담실 운영
• 단체상해보험 지원
 - 예기치 못한 상황에서도 함께, 힘을 보태드립니다.","서울 금천구 가산디지털1로 88, 4층",  MSSQL 개발QueryStored Procedure 및 데이터 모델링 지식 보유  JavaSpringboot 기반의 Web Application 개발 경력3년 이상 긍정적이며 원활한 커뮤니케이션 스킬 소유자  Nexacro 개발 경험 소유자  요구사항 분석 및 시스템 설계 경력   Windows 플랫폼에서 웹 서비스 개발운영 경험 소유자  건설 공사관리 시스템 운영 및 개발 경험,2336
(주)인터엑스,정규직,"['AI', 'aws', '클라우드', '알고리즘', 'SaaS']","인터엑스와 함께할 인재를 모집합니다

인터엑스는 '세계 최고의 제조AI 자율공장 전문 파트너' 입니다.

누구나 쉽게 빅데이터를 분석하고 쉽게 현장에 적용할 수 있도록
인공지능(AI) 기반 제조 빅데이터 분석 서비스 플랫폼을 제공하고 있습니다.

인터엑스의 제조 빅데이터 분석 서비스는 현장의 데이터 수집부터
데이터 품질관리, Advanced 빅데이터 분석, Al Library를 바탕으로 
지능화된 공정 예측과 최적화를 통해 기업의 성장을 지원합니다.

저희의 목표는 IoT(사물인터넷)의 결합으로
개선된 프로세스를 현장에 쉽게 적용하여 스마트 제조 환경을 구현하는 것과, 
제조 빅데이터가 가지는 무궁무진한 가능성을
제조 기업 모두가 누리며 함께 성장하는 성공 스토리를 만드는데 있습니다.

저희와 함께 제조AI 성공 스토리를 만들어갈
유능한 분들의 많은 지원 부탁 드립니다.
", CatenaX 등 글로벌 산업표준 데이터 표준에 근거한 데이터교환 플랫폼 고객발굴 클라우드 기반 SaaS를 통한 데이터 및 API마켓플레이스 생태계 구축 AI알고리즘과 OEM 설비 통합연계 플랫폼 생태계 구축 및 고객발굴 AI기반 디지털 트윈 솔루션 세일즈 및 파트너 발굴 글로벌 디지털트윈 기구와의 커뮤니케이션 및 교류,"■ [인터엑스 합류여정] 

서류전형 -＞1차 직무인터뷰 -＞ 2차 심층인터뷰 (필요시) -＞ 평판조회 RC/처우협의 -＞ 정식입사 (온보딩)","□ INTERX의 혜택과 복지
▷ 3년 근속 시, 5일 휴가 or 100만원 보너스
▷ 눈치 NO! 자유로운 연차&1시간단위 시간차 사용
▷ 생일 유급 반차
▷ 타팀과 효율적인 협업을 위해 팀간 친목 도모비 지원
▷ 상시 음악이 흐르는 카페같은 근무 환경
▷ 최신식 IT 장비 지원 *듀얼 모니터 및 장비 일체

□ 복지
º 사내동호회 운영 비용 지원
º 도서 구입 지원
º 야근 시 택시비 지원 *밤 11시 이후
º 명절 선물 지급
º 중소기업 청년 소득세 감면 지원
º 최고 수준의 경조 휴가/경조금 지원

□ 교육/생활
º 직무별 IX Academy 운영을 통한 커리어 성장 지원
º 사내 스터디 지원 *시험 합격 시, 응시비용 전액 지원
º 효율, 생산성 향상을 위한 SaaS 지원
º 월급날(페밀리데이) 1시간 조기퇴근
º 상호존중과 수평적인 업무 소통 강조
º 자율복장","울산 중구 종가6길 7, 10층",에 대한 기본적인 이해 AWS Azure 클라우드 및 AI 자격증 보유 우대 클라우드 Al Digital Transformation에 대한 지식경험 우대 독일어영어 Multilingual 우대,2337
(주)이파피루스,정규직,"['java', 'Spring', 'git', 'spring boot']","※ 스마트 도큐먼트 컴퍼니 '이파피루스'가 새로운 동료를 찾습니다.

「이파피루스는 풍부한 경험과 기술력을 바탕으로 누구나 쉽게 이용할 수 있는 전자문서 환경을 실현하는 페이퍼리스 솔루션 전문 기업입니다.」

* 이파피루스는 외관보다 내실, 형식보다 효율을 생각합니다.
 - 영업이익률 3년 연속 10% 이상 달성, 부채비율 50% 미만의 튼튼한 재무 구조
 - 국내 최초 PDF 코어 엔진, HTML 기반 웹 뷰어 개발 등 풍부한 원천 기술과 노하우
 - 500개 이상의 공공기관 레퍼런스 포함, 총 900개 이상의 페이퍼리스 솔루션 레퍼런스
 - 복장도, 회식도, 휴가도 자유, 젊은 임직원들이 만드는 수평적인 조직 문화

* 독보적인 기술력과 창의적인 발상을 바탕으로 끊임없이 도전합니다.
 - 전자문서 분야에 그치지 않고 IoT, AI 딥러닝, 클라우드 등 다양한 기술을 통해
   보다 더 편리한 업무환경을 실현합니다.
 - 이러한 사세 확장에 따라 대폭적인 인력 충원을 진행하고 있으니, 
    이파피루스와 함께 성장하실 분들의 많은 지원 바랍니다.",1 신규 제품 기획 및 개발2 기존 제품군 기능 개선 및 추가3 기술자료 작성 및 관리,서류 → 1차면접 → 2차면접 → 최종합격,"• 근무환경
 - 수평적인 조직문화, 복장/연차(시간단위) ""완전"" 자유
 - 불필요한 야근/회식 강요 없음
 - 최고수준 개발장비, 풍족한 간식/음료 제공

• 다양한 지원제도
 - 전월세 자금 대출, 암/실손보험 가입
 - 내일채움공제 가입, 퇴직연금제도 시행
 - 식대 지원, 경조사비/휴가 지원
 - 장기근속 포상 제도","경기 성남시 분당구 판교역로 230, B동 4층 408호",1 Java Application 개발 경험 415년2 Spring framework 3x 이상의 환경에서의 API 설계 경험 보유자3 23명 이상 규모의 개발 프로젝트 리딩 경험 보유자1 JavaSpring자료구조스레드 프로그래밍에 대한 깊은 이해도2 Spring Boot 및 Spring Cloud 어플리케이션 사용 경험3 객체지향적 사고방식4 큰 어려움 없이 해당 분야 영문 기술자료를 이해할 수 있는 수준의 영어 역량5 Jenkins 기반의 CICD 활용 경험6 GitGit flowAWS 사용 경험7 RESTful API 설계 또는 작성 경험8 읽기 좋은 코드가 좋은 코드라는 가치관 보유자9 Java 16 이상의 JVM thread dump 분석 가능,2338
(주)크로스앵글,정규직,"['java', 'Spring', 'python', 'nosql', 'rdbms']","◆  우리 회사를 소개합니다.
크로스앵글은 Web3 데이터 인텔리전스 컴퍼니라는 정체성을 바탕으로 기업들이 Web3 인프라를 도입하는 과정에서 다양한 역할을 수행하고 있습니다. 크립토는 현재 대중적으로 단순히 투자의 수단으로서 인식되고 있으나, 블록체인 기술과 인센티브 시스템이 결합된 IT 인프라로서 향후 금융 뿐만 아니라 플랫폼 비즈니스와 다양한 전통 산업 분야에 걸쳐 혁신을 주도할 잠재력을 갖고 있습니다. 현재 퍼블릭체인과 탈중앙 금융(DeFi) 기술이 성숙되어가고 있는 상황이기에, 이제는 지속가능한 어플리케이션과 비즈니스를 Web3 인프라에 도입(Adoption)하는데 있어서 많은 성장 기회가 있다고 믿습니다.

크로스앵글은 기업들이 최초에 왜(Why) 그리고 어떻게(How) Web3를 도입해야하는지에 대한 어드바이저리 서비스에서 출발해서, 국내 최고 데이터 리서치 플랫폼인 쟁글(Xangle)을 기반으로 리서치 브랜딩을 돕고 있으며, Web3 생태계를 운영하는 과정에서 필요한 다양한 온체인 데이터 서비스(퍼포먼스 분석, 재무 관리, 유통량 관리 모니터링, 익스플로러 등)를 기업들에게 제공하고 있습니다. 특히 다가오는 Web3 시대에는 블록체인 위에 금융, 게임, 엔터테인먼트, 광고, 보험, 에너지, 의료 등 다양한 산업 데이터가 빅데이터 형태로 존재하게 되는데, 이러한 온체인 데이터를 실시간으로 가공하는 대규모 데이터 처리 인프라를 구축하여 향후 모든 기업들이 Web3 인프라와 함께 쟁글의 서비스를 활용하는 것을 비전으로 삼고 있습니다.

크로스앵글 개발 블로그: https://tech.xangle.io", 고성능대용량 블록체인 플랫폼 서버 개발 대규모 커넥션 및 다양한 기능들을 처리하는 고성능 서버 개발 코드 품질 개선 유관 부서와의 요건 협의 및 해결방안 제시,"[전형 절차]
서류 심사 ＞ 폰스크리닝 ＞ 1차 인터뷰 ＞ 2차 인터뷰 ＞ 처우협의 ＞ 최종합격","• 탄력 근무제 - 08:00~10:00 자유 출근, 점심시간 포함 9시간 근무 후 퇴근
• 하이브리드 근무제 - 재택 or 오피스 선택 출근 
• 오피스 출근 시 점심식대 12,000원 지원
• 커피머신, 스낵바 지원
• 구성원 간 회식비 지원
• 문화비 연 120만원 지원","서울 강남구 강남대로 376, 15층", 3년 이상의 BackEnd경력이 있으신 분 Java Spring RDBMS NoSql 기반 다양한 개발 경험 있는 분 유연한 소통으로 적극적인 협업 가능한 분 OOP에 대한 이해와 컴퓨터 기초  CS 지식이 완비 된 분 GO Python 개발 경험이 있는 분 블록체인 기술을 이해하는 분 대용량 트래픽을 처리 할 수 있는 Server Architecture Design 경험이 있으신 분 비즈니스 도메인을 이해하고 적합한 기술 활용이 가능한 분 국내 및 해외 블록체인 IT 관련부서에서 개발 경험이 있으신 분 AWS 환경이나 쿠버네티스 환경에서 개발배포 경험이 있는 분,2339
이에스이(주),정규직,"['java', 'jpa', 'Spring', 'nosql']",•  JAVA 기반 웹 개발 경력직 채용, 스마트시티 통합관제솔루션 플랫폼 개발 및 고도화,,"• 성과급, 인센티브 지급
• 경조사 지원
• 명절 선물 지급","경기 성남시 분당구 판교로228번길 15, 3동 501호", 2년 이상의 백엔드 개발 경력 혹은 그에 준하는 역량을 보유하신 분  java 프로그래밍 언어 전문성을 보유하신 분 Spring  JPA  Java 기반 웹 서비스 개발 경험이 있으신 분  협업에 어려움이 없으신 분  동료와 협업을 위한 코드 버전관리 경험 linux 기반 서버 운영활용 경험 jUnit 테스트 기반 소스 코드 구현 경험이 있는 분 NoSQLhbase 사용 경험이 있는 분 메시지 Queue or Broker Kafka RabbitMQ 등 사용 경험이 있는 분 Redis 사용 경험이 있는 분 Docker 및 container 기반의 기술 사용 경험이 있는 분 IoT 플랫폼 관련 oneM2M ocf iotivity 등 개발 경험이 있는 분 컴퓨터공학 전공 혹은 그에 준하는 전공 및 지식을 보유하신 분,2340
이에스이(주),정규직,"['java', 'Spring', 'MYSQL', 'rdbms']",• JAVA 웹 기반 개발자 경력직 채용, 스마트시티 통합관제솔루션 플랫폼 개발,,"• 성과급, 인센티브 지급
• 경조사 지원
• 명절 선물 지급","경기 성남시 분당구 판교로228번길 15, 3동 501호", 3년 이상의 백엔드 개발 경력 혹은 그에 준하는 역량을 보유하신 분 Spring  Java 기반 웹 서비스 개발 경험이 있으신 분  RDBMSPostgreSQL MySQL 등에 대한 사용 경험이 있으신 분 협업에 어려움이 없으신 분 NoSQLhbase 사용 경험이 있는 분 메시지 Queue or Broker Kafka RabbitMQ 등 사용 경험이 있는 분 Redis 사용 경험이 있는 분,2341
(주)에스앤피랩,정규직,"['java', 'Spring', 'aws', 'MYSQL']","에스앤피랩은 강하고 안정적인 회사입니다.

우리는 마이데이터 시장에서 새로운 플랫폼을 만들었으며, 새로운 시장을 개척하고 인정받고 있습니다.

마이데이터 산업의 대표 에스엔피랩의 가족이 되어 착한 서비스, 착한 사람들과 함께하세요.

우리는 빠르고 단단하게 성장하는 기업입니다.
매년 300% 초고속 성장하는 에스엔피랩과 더 높은 비상을 위해 함께 하세요.
성공할 때까지 시도하여 실패할 수 없는 기업입니다.

마이데이터 산업을 선도하는 에스엔피랩의 가족이 되세요.",미들웨어 구성 구현 운영업무 시스템Atlassian Solution Confluence Jira Bitbucket BambooJenkinsSynology사용 기술framework  JavaSpring JPA JWTDatabase  MySQL ElasticSearchKibanaSDK  BesuOS  WSL Ubuntu CentOSCloud  AWSTool  VisualStudio Code Swagger,,"• 입사 웰컴키트 증정
• 생일 기념 쿠폰 증정
• 어학 및 체력단련 지원
• 자유로운 연차 사용
• 자유로운 출퇴근 복장 
• 자기계발 위한 도서구입비 지원
• 업무관련 교육 지원
• 최신장비 지원
• 아침식사 제공
• 사내편의점 운영
• 수습기간 급여 100% 지원","서울 서초구 동산로 75, 3층",새로운 분야에 대한 학습을 두려워하지 않는 개발자커뮤니케이션 및 협업에 능숙한 개발자관련 학과 졸업생관련 기술 자격증 소지자,2342
(주)한빗코코리아,정규직,"['python', 'aws', '백엔드', 'rest api']","한빗코는 월드 클래스 보안 시스템을 갖춘 한국 가상 자산 거래소로 2017년 설립 이래 오랜 경력과 노하우를 가진 각 분야 전문가들이 모여 만들었습니다.

대한민국의 가상 자산 법제화를 이끌기 위해 한국블록체인협회를 설립하였고 고객이 보다 안전하게 서비스를 이용할 수 있도록 자금세탁방지 시스템을 체계적으로 구축하고 ISMS 보안 인증을 획득하였습니다.

""더 나은 삶을 위해, 세상에 없던 금융을 만듭니다.""
한빗코는 보다 안전하고 투명한 크립토 금융 생태계를 만들기 위해 다양한 국적과 배경을 지닌 팀원들이 모여, 사용하기 쉬운 가상자산 금융서비스를 만들고자 합니다.

최근 티사이언티픽에 인수되어 국내 기업 뿐만 아니라 글로벌 파트너와 전략적 제휴, 가상자산 거래소를 기반으로 NFT 마켓, 다양한 금융서비스 사업모델 등 블록체인 기술을 이용한 사업 영역 확장을 준비중에 있습니다.


관련기사
- 한빗코 등 4곳, 가상자산사업자 대열에 합류
(http://www.coindeskkorea.com/news/articleView.html?idxno=76616)

- 티사이언티픽, ‘한빗코’ 경영권 인수…“블록체인 사업 추진”
https://www.edaily.co.kr/news/read?newsId=03916326632295136&mediaCodeNo=257&OutLnkChk=Y", 신규 서비스 기능 제공을 위한 REST API 개발 REST API 기존 코드 유지보수 관리자 페이지 개발 다양한 업무 관계자와의 협업 테스트코드 작성 데이터 분석을 위한 데이터 파이프라인 구성 새로 입출금을 지원할 블록체인과 상호작용하여 입금과 출금 주소 생성을 할 수 있는 시스템 개발,,"- 개발자에게 편리한 16인치 맥북 및 27인치 QHD 모니터 제공
- 10 AM - 7 PM 업무 시간과 +-2시간 탄력 근무제
- 자유로운 연차 사용
- 캡슐 커피 무제한 제공
- 간식 무제한 제공
- 어학, 직무 교육비 지원
- 야근 시 저녁식대 및 택시비 지원
- 도서 구입 지원","서울 강남구 강남대로 556, 4층", 파이썬을 이용한 서버 개발 경험 Flask 혹은 Django Python 개발 경력 최소 3년 REST API에 대한 이해 AWS EC2 ECS RDS Cloudfront Route 53 VPC 등을 사용해 직접 인프라를 만들고 유지 보수해 본 경험 데이터의 양이 급격히 증가하는 환경에서 DB tuning을 해본 경험 라이브 환경에서 샤딩을 진행하고 이후 모니터링을 하며 이슈 트래킹을 진행해 본경험 문서화에 대한 집착이 강하신 분 테스트 코드 작성에 대한 집착이 강하신 분 대용량 데이터 처리 및 분석 경험 kafka 경험자 Data Engineering 경험자 두 가지 이상의 블록체인의 JSON RPC 사용 경험,2343
