주요 업무,자격요건 및 우대사항
성장 포인트에 대해 알려드려요하나 기획자로서 거래소라는 복잡한 Application을 가장 빠르게 변하는 산업에서 대응하는 스킬을 향상시켜 추후 어떤 프로덕트를 기획하더라도 느리게 움직이는 효과를 체감할 수 있습니다둘 거래소는 글로벌 금융경제와 밀접하게 관련 있는 서비스이기 때문에 금융지식이 포괄적으로 상승합니다셋 Web3 생태계에서 기획자의 경험을 쌓을 수 있습니다 Web3가 미개척 산업인만큼 국내 Web3 기획자가 희귀하고 실력있는 Web3 기획자는 세계적으로도 희귀합니다넷 빈번하게 Web3 event를 스폰하고 있고 적극적으로 네트워킹하고 있습니다 정기적으로 열리는 KBW Upbit conference와 같은 Web3 행사 참여를 적극 권하고 있기 때문에 자신만의 네트워크 형성하기 좋은 환경입니다다섯 Web3 산업 특성상 고객파트너VC 모두 해외사입니다 자유롭게 해외사와 교류 할 수 있고 추후 해외 회사에서 일하고 싶다면 VC와 연결하여 Web3 해외사를 경험해 볼 수 있습니다 추후 두바이 진출도 염두해두고 있어 선택적으로 국내잔류 혹은 해외진출을 선택할 수 있습니다여섯 Web3는 타산업보다 빠르게 프로덕트 0to1을 만들 수 있습니다 스타트업 프로덕트의 모든 과정을 컴팩트하게 경험하면서 어느 단계에서 어떤 문제들이 생기고 어떻게 해결하고 어떻게 협업하는지 전체적으로 경험할 수 있습니다이런 일을 해요 개발 디자인 사업 마케팅 팀들을 매니징하며 크립토 거래소DEX Web3 기반 서비스를 기획운영합니다 가설검증 사이클들을 운영하며 핵심 피쳐들을 정의합니다 일단위 유저인터뷰를 통해 유저의 페르소나와 니즈를 세밀화하고 팀과 공유합니다 Web3 UIUX를 혁신할 새로운 기술을 리서치하고 적용합니다 ex Walletless DeFi LP Asset Flexibility etc DeFi의 장점을 살려 투명한 리스크관리 타 서비스들과 상호운용성을 적용하고 CeFi의 walletless 거래를 제공하는 크립토 거래소의 최종 형태인 end game 프로덕트를 만듭니다, 3년 이상의 경력자 0to1을 해보셨거나 하고자 하는 강한 의지가 있으신 분 가설검증 사이클을 린하게 돌려본 경험이 있으신 분 프로덕트 단계마다 데이터를 이해해가며 방향성을 유기적으로 제안할 수 있는 분 UX에 대해 높은 가치를 두고 있는 분 주도성 오너십을 가지고 업무를 이끌어 나가실 수 있는 분 새로운 걸 배우는데 두려움이 없고 폭발적으로 성장할 준비가 된 분 다른 팀원과 적극적으로 대화할 수 있는 의사소통 능력이 있으신 분 Web3와 DeFi의 철학에 공감하시거나 관심있으신 분 금융수학에 대한 관심이나 지식이 있는 분 주식크립토 트레이딩 경험이 있으신 분 글로벌 고객과 소통할 수 있는 분
플랫폼 사업 운영 및 지표매출손익 관리 플랫폼 운영 단의 경영계획 수립 및 실적 관리 연간월간 계획 수립 플랫폼 매출 데이터 분석 통한 향후 운영 전략 수립 계획 기반 팀별 달성 목표 수립 및 관리 손익 추정 및 지표 관리 시장경쟁사 분석 및 벤치마킹 자료 분석, 경영관리매출손익 및 경영기획전략기획 관련 업무 경험 57년 이상 보유자 온라인 커머스 플랫폼 운영 경험 보유자 최소 1년 이상 단위 사업에 대한 매출기획 및 손익분석 경험 보유 조직 별 KPI 관리 경험 보유자 기획 보고서 작성 능력 우수자 관련 부서 담당자들과 커뮤니케이션 역량 보유자 다양한 유형의 서비스 경험자 우대 헬스케어 카테고리 경험자 우대
 고객이 Jober를 사용하면서 문의하는 것에 대해 안내하고 이를 기록해 요청이 많은 사항을 UX에 반영 또는 가이드를 만들어 고객 스스로 Jober를 잘 사용할 수 있도록 시스템을 개선합니다 고객이 필요로 하는 사항을 리스트업해서 가장 요청이 많이 오는 사항을 개발할 수 있게 기획을 하는 업무를 합니다 고객사의 요청사항 중 자동화가 개발되지 않은 부분을 수동으로 업무를 처리해 고객의 요구사항을 만족시키면서 본인이 업무를 자동화할 수 있도록 개발사양을 정리해 개발팀과 협업합니다 업무 고객 상담 및 시스템 운영 40  기획 업무 40  기타 업무 20, B2B  B2C IT Service에 이해도가 높고 IT 시스템 사용에 능숙한 분  고객사의 요청사항을 귀담아 듣고 원활한 의사소통이 가능하신 분 사업관리 서비스 운영 고객 대응 등 업무 융통성을 갖추신 분 IT 서비스에 대한 기술적인 이해도가 높은 분 명확하고 간결한 표현으로 의사를 전달하는 능력 IT 서비스 운영 기획 개발 경험 인사 업무 관련 경력 채용 업무 관련 경력 SQL Tableau 등 데이터 추출 및 분석 가능하신 분
1 관리손익 부서별  매장별  브랜드별 관리손익 산출2 사업계획 연간 사업계획 수립3 예산관리 사업계획 근거 예산 운영4 중장기 계획 3  5  10년 중장기 계획 수립5 경쟁사  환경분석 경쟁사 실적 및 내외부 환경 분석6 회의체 운영 기간별 회의체 운영7 지표관리 재고  손익 지표  산출 및 보고, 대학교4년 졸업 과장대리급48년 경영기획 경험 4년 이상 분석적 사고  키즈 및 주니어 패션 경력자 우대 주주 관련 업무 경험
전기차 충전 사업 개발 및 관리충전 및 에너지 신사업 기획제안 B2B 프로젝트 관리,경력 경력무관신입가능3개월 시용기간직급  매니저전기차 충전 사업 개발 및 관리충전 및 에너지 신사업 기획제안 B2B 프로젝트 관리전기차 충전 및 에너지 관련 업무 경험이 있으신 분관련학과를 전공하셨거나 해당 분야 이해도 및 관련 지식을 보유하신 분문서작성과 통계분석이 능숙하신 분외국어 사용이 가능하신 분
 모바일 메신저 음악 커뮤니티 앱 서비스 기획 및 설계  디자인 및 개발 직군과의 협업을 통한 요구사항 구현 기업 사업 내용을 바탕으로 한 서비스 기획 서류 작성 그룹 계열사 사업간 협업 모델 기획, 3년 이상의 모바일 애플리케이션 서비스 기획 경험이 있으신 분 모바일 앱안드로이드 iOS 화면 설계 역량 보유한 분 UIUX 기획 및 개선 경험자 기획 산출물에 대한 이해도가 있으신 분 IA 정책서 화면설계서 제안서 등 포트폴리오 제출 필수 용량 50MB 이하 모바일 애플리케이션 서비스 전체 사이클 및 운영 경험과 모든 문서 작성 경험자 B2C 모바일 서비스 기획 다수 경험자 기획부터 오픈까지 실무 경험이 있으신 분 개발 직군들과의 소통이 원할하신 분 기획자들과 소통하면서 리드 경험이 있으신 분 합리적인 의사결정과 논리적인 대화 체계적인 문서화가 가능하신 분
다큐브의 제휴 담당자는 B2B 솔루션에 대한 높은 이해도를 바탕으로 국내 기업용 솔루션사와의 제휴 업무를 수행합니다  ERP CRM SCM 등 국내 기업용 솔루션사와 제휴 기회 발굴 제휴사 관리 및 관계 유지 이해관계자들과 소통 주도 제휴사와의 효율적인 프로세스 수립 제휴전략 기획 및 제휴 제안서 작성, 제휴사업 경력 5년10년 또는 그에 준하는 역량을 보유하신 분 제휴 업무에 대한 A to Z 경험하신 분 B2B 솔루션 관련 이해도가 높으신 분 BM 발굴 및 실행해 본 경험이 있으신 분 주도적으로 신규 파트너 발굴 및 성공적인 경험이 있으신 분 ppt 등 문서 작성 활용 능력이 높으신 분 B2B 솔루션 관련 사업추진 경력이 풍부한 분 IT 스타트업 업무 경험 혹은 B2B 솔루션 비즈니스에 대한 이해가 있으신 분 IT 스타트업에 근무한 경험이 있거나 관련 이해도가 높으신 분 사업 개발사업 기획사업 운영 중 주도적으로 일한 관련 경험이 있으신 분
 전기차 충전 사업 운영 조직 리드 정기 점검 및 현장 이슈 대응 등 전국 단위 충전 시설 충전 공간 관리 충전기 운영데이터 모니터링 및 분석을 통한 이용률 증진 장애 예방운영 효율성 증진을 위한 파트너쉽 IT 서비스 도입 등 운영 개선 PJT 수행대고객 커뮤니케이션 및 CX 정책 수립운영콜센터 및 현장 대응 파트너사 관리,전국 단위로 산재한 시설 또는 실물자산을 이용한 서비스 운영 경험을 보유하신 분데이터에 기반하여 문제를 파악하고 운영에 적합한 지표를 도출하여 서비스 품질 향상을 주도적으로 수행해 보신 분VoC에 기반하여 신속하게 운영 이슈를 대응하거나 사용자 관점으로 이용 경험을 향상시킨 이력을 보유하신 분 대내외 조직 및 기관과 적극적인 협업을 수행하고 파트너사를 관리한 경험을 보유하신 분동료 간 수평적인 구조를 중시하고 의견을 표현하는데 주저함이 없으며 다양한 팀과의 협업을 위한 커뮤니케이션이 원활하신 분 5인 이상 조직에서 조직인력 관리 미션 관리 구성원 피드백 등 리더 경험을 보유하신 분새로운 시도와 실패를 두려워하지 않는 도전적인 성격을 지니신 분 전기차 충전 서비스 운영 관련 경험을 보유하신 분모빌리티 또는 신재생에너지 관련 인더스트리에서 서비스 운영 관련 경험을 보유하신 분전기공학 관련 전공 또는 전기기사 등 관련 자격증을 보유하신 분조직 신설 경험 및 주니어 육성 관련 경험을 보유하신 분창업 혹은 스타트업 관련 커리어를 보유하신 분
 전기차 충전 사업 사업개발Project Management 조직 리드 전국 단위 전기차 충전기 시공 프로젝트 관리 시공 공정 관리  준공 검수 사용 허가 등 충전기 설치 전 프로세스 정책 수립 및 운영 투자 주체에 따른 자산관리 및 재고관리 시공 파트너사 발굴협업  운영정책 수립, 전기 시설 관련 시공 프로젝트 관리 경험 5년 이상 보유하신 분 시공 파트너사 협업 및 관리 경험을 보유하신 분 문제해결에 흥미를 가지고 적극적으로 개선하는 성향을 보유하신 분 동료 간 수평적인 구조를 중시하고 의견을 표현하는데 주저함이 없으며 다양한 팀과의 협업을 위한 커뮤니케이션이 원활하신 분 5인 이상 조직에서 조직인력 관리 미션 관리 구성원 피드백 등 리더 경험을 보유하신 분 새로운 시도와 실패를 두려워하지 않는 도전적인 성격을 지니신 분 전기차 충전기 등 에너지사업 시공관리 유관 경력을 보유하신 분 전기공학 등 유관 전공 학사이상 전공자 전기기사전기산업기사전기공사기사 등 전기 관련 자격을 보유하신 분 조직 신설 경험 및 주니어 육성 관련 경험을 보유하신 분 창업 혹은 스타트업 관련 커리어를 보유하신 분
사업계획 수립 및 운영사업분석 및 중장기 사업전략 수립정기 그룹사 회의 운영경영기획 관한 전반 업무,해당 유사 경력 최소 2년 이상 MS OFFICE  활용능력 우수자기업 경영기획 관련 업무 경험자보고서 작성 능력 우수자계획수립 및 분석 문제해결 능력 우수자
광고 운영 컨텐츠 기획라이브커머스 기획제작홍보  바이럴 영상 기획제작클라이언트 관리광고 효과 분석 및 마케팅 전략 제안디자인 업무 포토샵, 경력  경력 4년 이상대리급과장급기획서 작성 유경험자Office 프로그램 활용 우수자유사업무 경력 보유자광고대행사 경력자광고홍보학과  마케팅 관련 전공자
지자체 농업농촌 분야 사업 계획 수립 및 컨설팅농업경영체농협 영농조합법인 농업회사법인 등 사업계획 수립 및 컨설팅발식량작물 공동경영체 육성 컨설팅 및 농가 교육 진행학교급식로컬푸드직거래장터 기획생산체계 구축로컬푸드 직매장장터 개설 및 운영 컨설팅자료조사 및 수집 자료 정리교육계획 및 현장 진행사업계획 수립 및 컨설팅 업무 지원결과정산보고서 작성,대졸이상 석사동종업계 경력 2년 이상현장진행경험자교육 및 견학 연수진행MSoffice 활용운전가능
 서비스 시장 분석 사용자 경험을 기반으로 서비스 개선  스프린트 단위로 개발되는 서비스에 대한 QA 진행  서비스 운영 정책 수립 및 운영  서비스 홍보 및 브랜딩을 위한 콘텐츠 기획 및 관리 서비스 홍보 및 관리 해외 , Figma PPT JIRA 등 디자인개발 협력 툴 사용에 능숙하신 분 관련 실무 경험을 보유하고 있는 분  시장을 이해하고 계속해서 방향성을 찾고 새로운 아이디어를 제안할 수 있는 분  디자이너 개발자와 소통 경험이 있으신 분  QA 경험이 있으신 분 스타트업 실무 경험을 보유하고 있으신 분  개발자 디자이너와 직접 협력해본 실무 경험을 보유하고 있으신 분  영어 능력 우수자의사소통이 원활히 가능한 자
 앱웹기획UIUX 설계 서비스 정책 수립 협업을 통한 프로젝트 리딩 유저 데이터 분석 서비스 지표 분석 데이터경쟁사고객 피드백내외부 환경 분석을 통한 인사이트 도출 및 실행, 겸손함 배려심 성장에 대한 욕심 재미있으신 분 글로벌 서비스에 관심있으신 분 축구 잘하시는 분 축구 좋아하시는 분 축구가 너무 싫지는 않으신 분
사업관리기술기획IT 개발 역량,학력  대졸이상경력  경력10년이상석사학위 수여자박사학위 수여자관련학과 전공자관련 자격증 보유자영어능통자원어민수준국가공공기관 출신자장기근무 가능자유관업무 경력자 10년자격증  정보처리기사전공  전산학 컴퓨터공학 산업공학 에너지공학
에너지절감 및 탄소배출권 관련 사업관리 및 기획 인력스킬 OA,학력  대졸이상경력 경력 5년이상전공  에너지공학 산업공학 화학공학
제조업대상 LCA 컨설턴트로 탄소배출계수 적용 및 리포트작성탄소회계 서비스기획,학력  대졸이상경력 경력5년이상영어능통자원어민수준석사학위 수여자유관업무 경력자 5년
 글로벌 투자사들과 전기차 충전 태양광 풍력 등 친환경에너지 프로젝트의 금융구조 최적화를 위한 사업계획 재무  모델 구축 펀딩 전략 및 집행안 마련대출약정서 임대차계약 양수도 계약 EPCOM 계약 등을 포함한 관련 계약 검토협의 및 관리 투자 합작법인 설립 투자 이후 자금 출금 및 인출 자산관리 투자자 보고 등 어드민 업무 신규 투자 유치 및 투자자 대응, 재무 회계에 대한 기초적인 지식을 보유하신 분 새로운 시도와 실패를 두려워하지 않는 도전적인 정신을 보유하신 분 다양한 관계부서와의 커뮤니케이션에 능통하신 분 MS Office PowerPoint Excel Word 활용 중상급 이상이신 분금융기관컨설팅 회계법인 관련 경험이 있으신 분 발전 에너지 등 인프라 자산 투자 경험이 있으신 분 영어가 능통하신 분
전기차 충전기의 운영데이터 모니터링 및 분석 전기차 충전기 운영문제 해결 및 재발 방지전기차 충전기 운영보고서 작성운영 업무의 효율성을 높이기 위한 방안 제시,데이터에 기반하여 문제를 파악하고 지표를 개선한 경험이 있으신 분 사용자 관점으로 충전경험에서 발생하는 불편함의 원인을 고민하고 답을 찾기 위해 노력하시는 분 Excel 활용 능력이 중상급 이상이신 분동료 간 수평적인 구조를 중시하고 의견을 표현하는데 주저함이 없으며 다양한 팀과의 협업을 위한 커뮤니케이션이 원활하신 분새로운 시도와 실패를 두려워하지 않는 도전적인 성격을 지니신 분CX 개발자 디자이너 등 협업 부서와의 커뮤니케이션에 능통하신 분전기자동차 및 충전 관련 유사업무 경험이 있으신 분디바이스를 활용한 서비스나 IoT 기반 서비스 BM에 대한 이해도가 높으신 분창업 혹은 스타트업에서 근무한 경험이 있으신 분
채용직급  차부장급 1명 분야 컨슈머 및 헬스케어 비즈니스 전사 영업 사업전략 기획 및 현황 분석 단기 중장기 계획 수립 및 관리 사업 전략 수립 신규 사업 발굴 타당성 분석 경영성과 및 실적관리 매출 관리 손익 분석 사업 계획 단기 중장기 계획 수립 및 관리 신규 상품 기획 및 출시 주요 사업 제휴 및 기술 파트너 발굴 경쟁사 분석 및 시장 조사 국내외 시장 및 트렌드 조사 분석,학력  대졸 이상 4년경력  업무 경력 10년 이상어학  영어회화 가능자 경영 및 상경계열 전공 해외대학 졸업자 재무 회계 관련 기본 지식 신규 사업 경험 기획부터 런칭까지 전략기획 신사업 개발 및 검토 관련 경험 데이터 분석 및 OA 활용 능력 우수
IT Vendor 및 사업계획 관리정보화 전략계획수립  시스템 TO_BE 구성안 수립IT타당성 검토 및 효과분석IT도입 및 운영관리  프로젝트 Management비즈니스 프로세스 분석 업무 수행ERP  BSI JDE legacy System 운영신규 ERP 프로젝트 관리infra  AWSAmazon Web ServicesDB  mysqlsystem  java spring boot,학력  4년제 대졸 이상경력  업무경력 10년 이상ERPWMS 운영 및 PM경력자IT 시스템 통합 구축 및 운영 경력자ITHWSWDBMS 기타 솔루션 등에 대한 전반적인 지식 보유자기업체 IT기획운영 팀장 경험자더존ERP 운영자 유통 생산 및MLM 이력 우대영어능통자Cloud computing operating system database networking securityIT Project Management Global Communication Problem Solving Skill 경험자
프로젝트 운영관리 및 관련 업무연구소 기술 문서 번역 지원기술 미팅 지원회의 일정 조율 자료 준비정부과제수행 지원국내외 전시회 참여 및 관련 홍보물 제작   브로셔 발표자료,대졸 이상2 3년 또는 졸업예정자신입이공계열토익 500점 이상 혹은 토익스피킹 120점 이상영어에 대한 부담 없이 모두 지원 가능합니다   많은 지원 바라며 신입사원들에게는 성장과   경험이 풍부한 기회가 기다리고 있습니다   지원해주셔서 감사합니다
프로젝트 운영관리 및 관련 업무연구소 기술 문서 번역 지원기술 미팅 지원 회의 일정 조율 자료 준비정부과제수행 지원국내외 전시회 참여 및 관련 홍보물 제작   브로셔 발표자료,대졸 이상2 3년 또는 졸업예정자경력자의 경우 관련 업무 경력 1년 이하이공계열토익 500점 이상   혹은 토익스피킹 120점 이상영어에 대한 부담 없이 모두 지원   가능합니다 많은 지원 바라며   신입사원들에게는 성장과 경험이   풍부한 기회가 기다리고 있습니다   지원해주셔서 감사합니다
 더즌의 금융 솔루션 이용자B2B를 대상으로 한 admin 및 back office 기획 간단한 조작으로 솔루션 기능을 이용 가능하도록 하고 각종 데이터를 시각화하여 제공하는 대시보드 기획 이용자 feedback을 반영한 시스템 개선 사항 도출, Back office 화면 기획 Admin기획 경력 보유 이용자에게 최적화된 UIUX 설계가 가능하신 분 주도적으로 본인 의견을 제시하고 의사 결정하는데 능숙한 분 함께 오랫동안 일하고 서로 힘이 되어 줄 분 펌뱅킹 가상계좌 관련 서비스 기획 경험이 있으신 분 은행 업무 경험이 있으신 분
딥엑스가 개발하는 솔루션은 반도체 설계의 기초부터 AI 애플리케이션을 위한 SW까지의 FullStack을 포괄합니다 당사는 우리의 뛰어난 기술 개발 구성원과 함께 할 전문 기술 문서 작성자를 찾고 있습니다 해당 포지션의 지원자는 기술 문서 및 매뉴얼을 작성하기 위해 엔지니어링 팀과 협력하고 코칭할 책임이 있습니다 또한 해당 포지션은 제품 설명의 정확성을 보장하면서 복잡한 정보를 명확하고 간결하게 설명할 수 있는 능력을 가지고 있어야 합니다딥엑스의 소프트웨어 제품에 대한 문서 요구 사항 정의기술 직원을 코치하여 정보를 구성하고 명확하고 간결한 엔지니어링 문서를 작성기술 용어 및 문서 라이브러리 유지기술 문서가 산업 표준 지침예 ISO 9001을 준수하는지 확인콘텐츠 스타일의 연속성을 유지하기 위해 문서 분석,반도체 또는 소프트웨어 업계에서 3년 이상의 기술 문서 작성 경험영어 기술 커뮤니케이션 전기컴퓨터 공학 또는 관련 분야 학사 학위MS Word Excel PowerPoint 및 Visio 능숙자임베디드 하드웨어 시스템과 밀접하게 연결된 SDK에 대한 기술 문서 작성 경험문서를 작성하기 위해 엔지니어 및 제품 관리자와 직접 작업한 경험반도체 및또는 소프트웨어 제품 개발 수명 주기에 대한 사전 경험문서 검토 및 승인을 위한 콘텐츠 관리 시스템CMS 경험스타트업에서 근무한 경험Atlassian Confluence에 대한 이해기술 커뮤니케이션 협회 또는 이에 상응하는 기술 작문 인증문서 관리 시스템 데이터베이스 HTML 및또는 XML에 대한 지식표준 Docstring 형식Doxygen Sphinx 또는 Epydoc 작업 경험
오프라인 비즈니스에 대한 높은 이해도를 바탕으로 사업 전반의 영역을 지원  관리하여 사업 확장에 기여합니다Business 지표 관리 Sales Service Customer data VOC채용 및 운영 주도 채용 보상 교육지점 표준 메뉴얼 제작 및 관리Busienss 정책 수립 및 관리지점 Contents 및 온오프라인 마케팅 운영관리,5년 이상 오프라인 비즈니스 관리자 경험스타트업 기획 전략 경험 보유조직 리딩 경험 보유문제 해결 역량오프라인 비즈니스 구조에 대한 높은 이해도Sales와 Management 영역 전반의 폭넓은 경험MS Office 활용 역량 우수Communication 역량 우수
 정부지원사업과제 모니터링 지원 집행 및 관리 정부지원사업과제 관련 문서 작성  시장 리서치 및 자료 분석 사업비 사용 관리 과제 성과 관리 및 사업비 정산 업무 , 컴퓨터 활용능력 한글 MS Office 등 문서작성 업무 Tool 이 우수하신 분 기획서 제안서 사업계획서 등 뛰어난 보고서 작성 역량을 가지신 분 사내외 타 부서 및 파트너들과의 원활한 커뮤니케이션 능력을 가지신 분  IRIS RCMS 등 정부사업 시스템 사용 경험이 있으신 분  정부과제 사업 참여 혹은 기획 업무 사업계획서제안서 작성 경험을 보유하신 분  스타트업 근무 경험 또는 창업 경험이 있으신 분  Google spread Notion Swit 등의 업무 협업 툴 사용이 원활하신 분 스쿠버다이빙프리다이빙이 취미이신 분
 미래에 가장 부가가치 높은 기술스킬노하우 교육 상품 런칭의 A to Z를 진행합니다 주제에 대한 시장성을 분석하고 리포트를 작성합니다 학습자 고객관점의 강의 콘텐츠의 컨셉과 내용을 기획하고 커리큘럼을 구성합니다 영상 콘텐츠 제작을 관리하고 콘텐츠 퀄리티 검수를 담당합니다 업계 TopTier 연사를 섭외합니다 마케터와 협업해 코스를 런칭합니다신입의 경우 PM과 함께 기획 단계에 참여하여 기획력을 습득하고 전반적인 운영관리 업무를 담당하는 APMAssistant PM으로 시작하게 됩니다, 경력 신사업기획개발  리서치  상품기획  MD 등 분야에서 3년미만의 경력이 있으신 분 고객이 선택하는 교육 콘텐츠의 미묘한 차이를 이해하고 개선점을 찾을 수 있는 분  다양한 자료와 과거 성과 분석을 통해 스스로 의사결정하고 이를 기획과 실행으로 옮길 수 있는 분 엑셀 구글스프레드시트 Keynote PPT 등의 본인이 선호하는 툴을 통해 사업 방향과 시장성에 대해 논리적으로 설득하고 커뮤니케이션 할 수 있는 분  문과 계열 학과 졸업생 인문학 어학 철학 경영 상경 교육 등 사업 및 창업 경험 우대 
 대외 커뮤니케이션  요구사항 정의 계약 등 업무 프로세싱 사업기획  요구사항 분석 시장 분석 서비스 정책 정의 등,경력직의 경우 해당 직접 경력 2년이상 제안서 및 사업계획서 작성 협업 부서와의 정확한 커뮤니케이션 주도적 업무 진행이 가능한 분관련 전공자 블록체인 기술에대한 중급이상의 이해도 IT 분야 사업개발 경력 3년 이상 시스템 네크워크에 대한 이해도
민자사업 및 기술형 입찰 동향  발주처시공사등 파악민자사업 및 기술형 입찰 관련   컨소구성실무 투입비 분석   등 기타 실무 업무,경력  경력 5년이상학력  대학졸업4년이상대기업 및 중견기업  민자사업 유경험자기술형 입찰 업무  유경험자
딜라이트룸의 BD Group은 이런 사람들로 구성되어 있어요 넓은 시야로 잠재적 가치를 예측하여 회사의 사업을 발전시키기 위해 앞장서서 행동할 수 있는 사람딜라이트룸의 Business Developer 는 이런 일을 해요  BD는 딜라이트룸의 핵심 사업인 광고 수익화 영역에서 함께 확장 전략을 세우고 이에 기반한 서비스 고도화 과제를 실행하는 포지션입니다 글로벌 1위 알람 앱인 알라미 뿐만 아니라 여러 앱들의 광고 수익을 운영하고 다양한 인사이트에 기반하여 성과를 높여가는 경험을 하실 수 있어요1 광고 수익화 전략 수립 및 솔루션 운영 서비스 브랜딩 및 GTM 전략 수립 솔루션 고도화 및 고객사 관리 전략 수립  2 광고 수익화 운영 광고 네트워크 연동 및 세팅 광고 수익 운영 최적화 광고 효율 상시 모니터링 및 데이터 분석 광고 수익 개선 전략 제안,이런 분을 원해요 연관 필드 경험 무관하게 경력 3년차 이상이신 분을 원해요 영어로 해외 파트너사와 자연스러운 커뮤니케이션이 가능하신 분을 원해요 데이터 분석툴 활용이 원활하고 통합적인 분석에 능하신 분을 원해요  문제의 본질을 파악하고 해결까지의 추진력이 탁월하신 분을 원해요 타부서와의 효율적 협업을 위한 커뮤니케이션 역량을 갖추신 분을 원해요이런 분이시라면 더 좋아요 인하우스에서 1년 이상 오가닉그로스 마케터 또는 광고 수익화 담당자로 근무하신 분이면 더 좋아요 사용자와 서비스의 유기적인 변화가 늘 궁금하고 맡았던 제품에 애정이 있는 분이면 더 좋아요 빠르게 실행하고 분석하여 개선점을 찾아내는 애자일 프로세스에 익숙하신 분이면 더 좋아요 새로운 시장과 기술에 대한 이해가 빠르신 분이면 더 좋아요
 농기계 자율주행 제품플루바 오토  농기계 토탈 케어솔루션플루바케어의 B2B 전략 및 글로벌 전략 설계 및 운영  농업관련 다양한 정부와 기업 및 협업 부서 커뮤니케이션, 학력  대졸23년제 이상 경력  경력5년 농기계 및 IT 관련 B2B 사업 유경험자 농기계 산업 전반에 대한 이해가 있는 분 영어 인도네시아어 일본어 등 어학능력 보유자 PPT 숙련자 정부과제 및 보급사업 ODA 사업 유경험자 자율주행 RTKGPS 기술영업 유경험자 스타트업 근무 경험
담당브랜드 ZIOIZA사업계획 손익 예측 물량 계획신상이월출고관리 반품 매장간 RT 진행 등 상품 운영시즌 담당 입출고 관리 오픈물량 관리판매데이터 관리분석,학사이상경력  24년사원급동종업계유사직무 업무 경험자엑셀 파워포인트 능력 상급자상품 및 유통에 대한 이해도가 깊은자패션시장의 이해도 및 고객니즈
 국책과제 성과물정성적 정량적 관리 사업비 집행 및 정산관리 과제 성과물 기반 사업화 검토 자율주행 실증 사업 제안, 자율주행 국책과제 수행 경험자 국책과제 수행사후관리사업비 정산 등 경험자 지자세 및 연구소 대상 자율주행 실증사업 제안 및 수행 경험자 RCMSezbaro 사용 경험자 국책과제 수행부터 종료까지 프로세스 경험자과제 2개 이상 수행 경험 국책과제 종료 후 사업화 추진 경험자 지자체 자율주행 실증사업 수행 경험자
알파브라더스 IR 팀으로 합류하시면 크리에이티브 소속으로 다음과 같은 일을 합니다 투자유치를 위한 비즈니스 문서 작성투자계획서 사업제안서 등 액셀러레이팅 프로그램 기획 및 운영 투자유치 관련 멘토링 및 교육 진행 투자자 및 창업지원 네트워크 관리, 이런 분과 함께 하고 싶어요 한글 PPT 엑셀 등 OA 툴 사용이 가능한 분 원활한 대응 및 커뮤니케이션에 자신있는 분 신입 또는 유관 경력이 있으신 분6개월 이상  1년 이하이런 분을 우대합니다 스타트업 투자 액셀러레이팅에 관심있는 분 기업분석 시장조사 등 리서치 및 분석 경험이 있는 분 비즈니스 문서작성 경험이 있으신 분 능동적인 업무태도와 빠른 습득력을 가진 분 꼼꼼하고 책임감이 강하신 분 장기근무 가능하신 분 
