주요 업무,자격요건 및 우대사항
플랫폼 사업 운영 및 지표매출손익 관리 플랫폼 운영 단의 경영계획 수립 및 실적 관리 연간월간 계획 수립 플랫폼 매출 데이터 분석 통한 향후 운영 전략 수립 계획 기반 팀별 달성 목표 수립 및 관리 손익 추정 및 지표 관리 시장경쟁사 분석 및 벤치마킹 자료 분석, 경영관리매출손익 및 경영기획전략기획 관련 업무 경험 57년 이상 보유자 온라인 커머스 플랫폼 운영 경험 보유자 최소 1년 이상 단위 사업에 대한 매출기획 및 손익분석 경험 보유 조직 별 KPI 관리 경험 보유자 기획 보고서 작성 능력 우수자 관련 부서 담당자들과 커뮤니케이션 역량 보유자 다양한 유형의 서비스 경험자 우대 헬스케어 카테고리 경험자 우대
 WebApp 서비스 운영 기획 서비스 어드민 관리 운영 프로젝트 서비스 개발 점검 및 QC 서비스 온보딩 교육,핀포인트의 서비스 운영 및 고도화를 통해 내부외부 유저 편의성 개선을 목표로 합니다 서비스 기획 15년 경력자 기획 실무 경험 보유하신 분 서비스 운영 경험 보유하신 분 디지털 지표 분석 경험 보유하신 분 QC 실무 경험 보유하신 분 서비스 운영 기획으로부터 시작해서 서비스 개발 기획으로 성장하고 싶으신 분
 고객이 Jober를 사용하면서 문의하는 것에 대해 안내하고 이를 기록해 요청이 많은 사항을 UX에 반영 또는 가이드를 만들어 고객 스스로 Jober를 잘 사용할 수 있도록 시스템을 개선합니다 고객이 필요로 하는 사항을 리스트업해서 가장 요청이 많이 오는 사항을 개발할 수 있게 기획을 하는 업무를 합니다 고객사의 요청사항 중 자동화가 개발되지 않은 부분을 수동으로 업무를 처리해 고객의 요구사항을 만족시키면서 본인이 업무를 자동화할 수 있도록 개발사양을 정리해 개발팀과 협업합니다 업무 고객 상담 및 시스템 운영 40  기획 업무 40  기타 업무 20, B2B  B2C IT Service에 이해도가 높고 IT 시스템 사용에 능숙한 분  고객사의 요청사항을 귀담아 듣고 원활한 의사소통이 가능하신 분 사업관리 서비스 운영 고객 대응 등 업무 융통성을 갖추신 분 IT 서비스에 대한 기술적인 이해도가 높은 분 명확하고 간결한 표현으로 의사를 전달하는 능력 IT 서비스 운영 기획 개발 경험 인사 업무 관련 경력 채용 업무 관련 경력 SQL Tableau 등 데이터 추출 및 분석 가능하신 분
서비스 기획모바일 서비스 인투펫 앱 서비스 기획IA 서비스 정책 수립 요구사항 정의 플로우차트 기능정의 등을 포함한 기획서 작성유저 데이터를 기반으로 인사이트를 도출하고 이를 통한 개선 방향 기획디자인개발마케팅팀과의 협업을 통해 서비스 구체화프로젝트 운영관리서비스 운영 및 고도화업데이트 스펙 및 일정관리스킬Adobe XD Figma Zeplin dooray,학력  대졸이상경력  310년IT 서비스 기획 3년 이상사용자 관점에서 문제를 발견하고 해결책을 제시할 수 있는 분타부서와 정확하고 원활한 소통이 가능한 분다양한 도메인의 서비스 구축 및 운영 경험이 있으신 분내외부 서비스의 정책 수립 및 운영개선 경험이 있는 분프로젝트 관리 경험자데이터에 기반하여 문제를 파악하고 지표를 개선한 경험이 있으신 분신규서비스 런칭 운영 경험자반려동물을 좋아하고 반려 산업에 관심이 많으신 분Adobe XDFigma  ZeplinDooray
 VitalCare 서비스 기획 웹 UIUX설계 시스템 구축에 대한 요구사항 분석 및 개선사항 도출 프로세스 및 정책 수립, 웹 서비스 기획 및 운영 5년 이상 경력 유저 스토리 기반의 요구사항을 기반으로 UIUX 디자인 경험 보유  데이터 흐름을 기반으로 흐름 제어 로직 디자인 경험 보유 개발 디자인 등 다양한 관련부서와 대면문서 커뮤니케이션 경험 보유 데이터를 통한 서비스 개선 전략 도출이 가능하신 분 고객 중심의 business 개발 서비스 기획 마인드 가지신 분 AIML 서비스 기획 경험이 있으신 분 머신러닝 서비스 개발 전체 파이프라인 데이터 구축 및 검수 모델 학습에 익숙하신 분  메디컬 도메인 기획 경험이 있으신 분
 온라인 마케팅 자동화 플랫폼 서비스 기획 및 운영 사용자의 문제를 정의하고 해결하는 서비스 전략의 설계 프로젝트의 성과 지표를 정의하고 타 포지션의 동료들과 협업해 프로젝트 운영 Customer Success 팀과의 커뮤니케이션 통해 고객의 성공을 위한 서비스 점검 및 개선, 3년 이상의 웹 서비스 기획 경험이 있는 분 IA 설계 와이어프레임 Flow Chart User Journey Map 등 전략적인 기획 역량이 있는 분 신규 프로젝트의 초기기획 및 런칭 경험이 있는 분 포트폴리오 제출 필수 B2B SaaS 기획 및 운영 경험이 있는 분 동영상 서비스를 기획한 경험이 있는 분 광고 도메인에서의 서비스 기획 및 운영 경험이 있는 분 글로벌 서비스를 기획한 경험이 있는 분 광고 산업에서 커리어를 쌓은 분
 이런 일을 해요  HRDNet을 통해 고용노동부 국비훈련직업능력개발훈련 수강생의 출결을 관리합니다 국비훈련 수강생의 고용형태와 근로사실을 확인하여 부정훈련을 예방하고 취업률을 관리합니다 국민취업제도 참여 수강생을 관리하고 필요한 서류를 발급합니다 수강생의 행정관련 문의에 대응하고 상담합니다 신규 훈련과정 사업신청 성과평가 수검 등 고용노동부 심사평가를 위한 준비를 지원합니다 이런 팀에서 일해요 부트캠프 Division은 코드잇의 부트캠프 사업 성장을 책임지고 이끌어가는 팀입니다 코드잇 부트캠프 수강생의 성공적인 커리어 시작을 위해 다방면에서 지원하고 부트캠프가 원활히 운영될 수 있도록 관리해요코드잇 부트캠프는 프리미엄 퀄리티의 교육 콘텐츠를 제공할뿐만 아니라 DailyWeekly Mission과 다양한 프로젝트 코드 리뷰 멘토링 등 여러 밀착 관리 프로그램을 마련했습니다 앞으로 코드잇은 프론트엔드 엔지니어 부트캠프를 시작으로 백엔드 엔지니어 데이터 사이언스AI 프로덕트 매니지먼트 UIUX 디자인 마케팅 창업 등 다양한 부트캠프를 운영하려고 합니다 양질의 교육 콘텐츠와 좋은 부트캠프 경험을 제공하여 취업 목표까지 달성하는 짜릿한 여정을 설계하는 일에 진심인 분들과 함께 합니다 코드잇 부트캠프는 크게 네 가지 목표를 중심으로 움직입니다 Admissions 부트캠프 수강생 모집을 위해 홍보부터 합격까지 전반적인 과정을 담당합니다 Education 양질의 교육을 제공하기 위해 좋은 교육 콘텐츠에 대하여 고민하고 DailyWeekly Mission과 프로젝트 등을 제작합니다 Career 부트캠프 수료 후 성공적인 커리어로 이어질 수 있도록 수강생의 취업을 지원합니다 Administration 부트캠프 운영 과정에서 발생하는 다양한 행정 및 CS 업무를 담당합니다교육 행정 매니저는 Administration을 목표로 하여 수강생과 소통하며 행정업무를 처리하고 안정적인 훈련 운영을 지원합니다, 관계 법과 규정을 이해하는 문해력을 갖추신 분 꼼꼼하고 주도면밀하게 기한을 지켜 업무를 처리하시는 분 높은 책임감과 도덕성을 가지신 분 커뮤니케이션 능력을 갖추고 고객서비스 마인드가 있으신 분 국비훈련 행정업무를 담당한 경험이 있으신 분 KDT KDC등의 온라인훈련 운영 경험이 있으신 분 부정훈련 예방을 위한 노하우가 있으신 분 CS 경험이 있으신 분 개발자 취업 부트캠프에 관심이 많으신 분 한글 Excel Google Spreadsheet 등을 활용한 문서 작성 능력이 뛰어나신 분
 모바일 메신저 음악 커뮤니티 앱 서비스 기획 및 설계  디자인 및 개발 직군과의 협업을 통한 요구사항 구현 기업 사업 내용을 바탕으로 한 서비스 기획 서류 작성 그룹 계열사 사업간 협업 모델 기획, 3년 이상의 모바일 애플리케이션 서비스 기획 경험이 있으신 분 모바일 앱안드로이드 iOS 화면 설계 역량 보유한 분 UIUX 기획 및 개선 경험자 기획 산출물에 대한 이해도가 있으신 분 IA 정책서 화면설계서 제안서 등 포트폴리오 제출 필수 용량 50MB 이하 모바일 애플리케이션 서비스 전체 사이클 및 운영 경험과 모든 문서 작성 경험자 B2C 모바일 서비스 기획 다수 경험자 기획부터 오픈까지 실무 경험이 있으신 분 개발 직군들과의 소통이 원할하신 분 기획자들과 소통하면서 리드 경험이 있으신 분 합리적인 의사결정과 논리적인 대화 체계적인 문서화가 가능하신 분
다큐브의 서비스 기획자는 개발 및 B2B 솔루션에 대한 높은 이해도를 바탕으로 업무용 AI 서비스를 기획합니다  업무용 AI 서비스의 모바일 백오피스를 기획하고 설계합니다 고객 VOC를 참고하여 개선할 사항을 파악하고 기획합니다 내외부 운영 이슈에 대응하고 관리체계를 수립합니다, 웹앱 기획 5년 이상 팀 리딩 경험이 있으신 분  유관부서와 원활한 커뮤니케이션이 가능하신 분 기획 및 개발 디자인 업무에 대한 이해도가 높으신 분 포트폴리오 제출 필수 B2B 서비스 기획 경험이 있으신 분 스타트업에서 새로운 서비스를 오픈한 경험이 있으신 분
 전기차 충전 사업 운영 조직 리드 정기 점검 및 현장 이슈 대응 등 전국 단위 충전 시설 충전 공간 관리 충전기 운영데이터 모니터링 및 분석을 통한 이용률 증진 장애 예방운영 효율성 증진을 위한 파트너쉽 IT 서비스 도입 등 운영 개선 PJT 수행대고객 커뮤니케이션 및 CX 정책 수립운영콜센터 및 현장 대응 파트너사 관리,전국 단위로 산재한 시설 또는 실물자산을 이용한 서비스 운영 경험을 보유하신 분데이터에 기반하여 문제를 파악하고 운영에 적합한 지표를 도출하여 서비스 품질 향상을 주도적으로 수행해 보신 분VoC에 기반하여 신속하게 운영 이슈를 대응하거나 사용자 관점으로 이용 경험을 향상시킨 이력을 보유하신 분 대내외 조직 및 기관과 적극적인 협업을 수행하고 파트너사를 관리한 경험을 보유하신 분동료 간 수평적인 구조를 중시하고 의견을 표현하는데 주저함이 없으며 다양한 팀과의 협업을 위한 커뮤니케이션이 원활하신 분 5인 이상 조직에서 조직인력 관리 미션 관리 구성원 피드백 등 리더 경험을 보유하신 분새로운 시도와 실패를 두려워하지 않는 도전적인 성격을 지니신 분 전기차 충전 서비스 운영 관련 경험을 보유하신 분모빌리티 또는 신재생에너지 관련 인더스트리에서 서비스 운영 관련 경험을 보유하신 분전기공학 관련 전공 또는 전기기사 등 관련 자격증을 보유하신 분조직 신설 경험 및 주니어 육성 관련 경험을 보유하신 분창업 혹은 스타트업 관련 커리어를 보유하신 분
 전기차 충전 사업 사업개발Project Management 조직 리드 전국 단위 전기차 충전기 시공 프로젝트 관리 시공 공정 관리  준공 검수 사용 허가 등 충전기 설치 전 프로세스 정책 수립 및 운영 투자 주체에 따른 자산관리 및 재고관리 시공 파트너사 발굴협업  운영정책 수립, 전기 시설 관련 시공 프로젝트 관리 경험 5년 이상 보유하신 분 시공 파트너사 협업 및 관리 경험을 보유하신 분 문제해결에 흥미를 가지고 적극적으로 개선하는 성향을 보유하신 분 동료 간 수평적인 구조를 중시하고 의견을 표현하는데 주저함이 없으며 다양한 팀과의 협업을 위한 커뮤니케이션이 원활하신 분 5인 이상 조직에서 조직인력 관리 미션 관리 구성원 피드백 등 리더 경험을 보유하신 분 새로운 시도와 실패를 두려워하지 않는 도전적인 성격을 지니신 분 전기차 충전기 등 에너지사업 시공관리 유관 경력을 보유하신 분 전기공학 등 유관 전공 학사이상 전공자 전기기사전기산업기사전기공사기사 등 전기 관련 자격을 보유하신 분 조직 신설 경험 및 주니어 육성 관련 경험을 보유하신 분 창업 혹은 스타트업 관련 커리어를 보유하신 분
제품 사이트 및 백오피스 기획 및 개발 리딩 PM각 사업부 별 제품 아젠다에 따른 신규 기능 및 제품 기획,웹앱 서비스에 대한 구축 및 PM 경험 5년 이상웹앱 플랫폼에 대한 이해와 UXUI 화면 기획 능력커뮤니케이션이 원활하신 분Task 설계 및 우선순위와 일정에 따른 업무 처리에 능숙한분개발적 기본지식을 보유하여 개발자 커뮤니케이션이 원활한 자
광고 운영 컨텐츠 기획라이브커머스 기획제작홍보  바이럴 영상 기획제작클라이언트 관리광고 효과 분석 및 마케팅 전략 제안디자인 업무 포토샵, 경력  경력 4년 이상대리급과장급기획서 작성 유경험자Office 프로그램 활용 우수자유사업무 경력 보유자광고대행사 경력자광고홍보학과  마케팅 관련 전공자
 서비스 시장 분석 사용자 경험을 기반으로 서비스 개선  스프린트 단위로 개발되는 서비스에 대한 QA 진행  서비스 운영 정책 수립 및 운영  서비스 홍보 및 브랜딩을 위한 콘텐츠 기획 및 관리 서비스 홍보 및 관리 해외 , Figma PPT JIRA 등 디자인개발 협력 툴 사용에 능숙하신 분 관련 실무 경험을 보유하고 있는 분  시장을 이해하고 계속해서 방향성을 찾고 새로운 아이디어를 제안할 수 있는 분  디자이너 개발자와 소통 경험이 있으신 분  QA 경험이 있으신 분 스타트업 실무 경험을 보유하고 있으신 분  개발자 디자이너와 직접 협력해본 실무 경험을 보유하고 있으신 분  영어 능력 우수자의사소통이 원활히 가능한 자
 앱웹기획UIUX 설계 서비스 정책 수립 협업을 통한 프로젝트 리딩 유저 데이터 분석 서비스 지표 분석 데이터경쟁사고객 피드백내외부 환경 분석을 통한 인사이트 도출 및 실행, 겸손함 배려심 성장에 대한 욕심 재미있으신 분 글로벌 서비스에 관심있으신 분 축구 잘하시는 분 축구 좋아하시는 분 축구가 너무 싫지는 않으신 분
제조업대상 LCA 컨설턴트로 탄소배출계수 적용 및 리포트작성탄소회계 서비스기획,학력  대졸이상경력 경력5년이상영어능통자원어민수준석사학위 수여자유관업무 경력자 5년
 크로스보더 이커머스 물류시스템 기획 OMS WMS Carrier 등 시스템 전반 요구사항 정리 프로세스 및 정책 설계 UI화면 설계 UX 리서치를 통한 프로덕트 개선 아이템 발굴 및 우선 순위 관리 Product Life Cycle에 따른 담당 프로덕트 총괄 관리, 5년 이상의 플랫폼 기획 및 운영 경험이 있으신 분 다양한 직군과의 원활한 커뮤니케이션 능력을 소유하신 분 개발 프로세스의 이해도가 높으신 분 백엔드 흐름을 이해하고 API 스펙 기획 및 요구사항을 설계에 반영할 수 있으신 분 OMS WMS 이커머스 Back Office 기획 및 운영 경험이 있으신 분 POProduct Owner 또는 PMProduct Manager 직무 경험하신 분 개발 방법론에 대한 이해가 있으신 분애자일 스크럼 데이터 기반 서비스 전략 수립 경험이 있으신 분 Jira Confluence Figma 등의 협업 툴을 사용하는데 능숙하신 분
 프로젝트 매니징 업무 자사 서비스웹모바일 신규 기획 및 개선 데이터 분석 경쟁사 분석 등을 통한 인사이트 발굴, 웹모바일 기획 경력 5년 이상 PM 경력 보유자 B2C 플랫폼 경험 포트폴리오 제출 필요 기여도 50 이상 석사 이상 학위를 보유하셨거나 학술 시장에 대한 이해가 높으신 분 서비스에 대한 Ownership을 보유하신 분 적극적이고 능동적인 성향을 보유하신 분 팀 협업 타 부서와 원활하고 유연한 커뮤니케이션이 가능하신 분 데이터 기반으로 문제 파악 등 지표 개선을 경험하신 분
 더즌의 금융 솔루션 이용자B2B를 대상으로 한 admin 및 back office 기획 간단한 조작으로 솔루션 기능을 이용 가능하도록 하고 각종 데이터를 시각화하여 제공하는 대시보드 기획 이용자 feedback을 반영한 시스템 개선 사항 도출, Back office 화면 기획 Admin기획 경력 보유 이용자에게 최적화된 UIUX 설계가 가능하신 분 주도적으로 본인 의견을 제시하고 의사 결정하는데 능숙한 분 함께 오랫동안 일하고 서로 힘이 되어 줄 분 펌뱅킹 가상계좌 관련 서비스 기획 경험이 있으신 분 은행 업무 경험이 있으신 분
 리서치 전략 수립 컨셉 도출 웹모바일 UIUX 설계 테스트 시나리오 작성 및 결과물에 대한 퀄리티 검수 타 제작 파트와의 커뮤니케이션, 경력  경력 3년 이상 웹모바일 구축 및 운영 프로젝트 경력자 일본어 커뮤니케이션 능통자 해외여행에 결격 사유가 없는 자 동종업계 경력이 있는 분 관련 분야 자격증 소지하신 분 프로젝트 리딩 경력이 있는 분 PM 경력이 있는 분
서비스 기획자 ZimGo 서비스 는 이런 일을 해요 수출입 물류 서비스 거래 플랫폼을 기획 및 개발해요 수출입 물류 견적 자동화 시스템을 기획합니다 디지털 포워딩 서비스를 기획해요 요구사항 분석 및 우선순위 도출을 통해서 프로젝트를 관리해요 UIUX를 기획해요 서비스 VOC를 통한 개선과 고도화를 담당해요 디자인 개발 부서와의 협업을 넘어 주도적 역할 수행을 통해 자사 Product 를 고도화합니다,이런 분과 함께 하고 싶어요 웹 서비스 기획 경력 3년 이상이 필요해요 상용화 서비스 기획개선 경험이 필요해요 대용량 데이터를 통한 기획 경험이 있다면 좋아요 해외기업과 영어로 기본적인 비즈니스 커뮤니케이션이 필요해요 개발팀 현업부서와의 활발한 커뮤니케이션 역량이 있는 분이라면 좋겠어요 고객 인터뷰의견수렴를 통한 서비스 개선 노력이 가능하신 분이 필요해요 담당하는 프로젝트를 끝까지 완수하는 책임감이 강한 분이 필요해요 산업지식 현업의 업무 프로세스를 깊이 스터디 하실 준비가 되어있으신 분이라면 좋겠어요이런 경험이 있으면 더 좋아요 수출입 물류 경험화주 or 포워더이 있으신 분 IT 스타트업에서 서비스 기획 경험이 있으신 분 개발자와 협업 경험이 있으신 분
서비스 기획자 ShipGo서비스 는 이런 일을 해요 글로벌 SCM 솔루션  Visibility 솔루션 기획 및 개발해요 수출입 물류 공급망 관리를 위한 솔루션 기획합니다 물류 빅데이터를 활용한 Business Intelligence 시각화 솔루션을 기획해요 요구사항 분석 및 우선순위 도출을 통해서 프로젝트를 관리해요 UIUX를 기획해요 서비스 VOC를 통한 개선과 고도화를 담당해요 디자인 개발 부서와의 협업을 넘어 주도적 역할 수행을 통해 자사 Product 를 고도화합니다,이런 분과 함께 하고 싶어요 웹 서비스 기획 경력 3년 이상이 필요해요 상용화 서비스 기획개선 경험이 필요해요 대용량 데이터를 통한 기획 경험이 있다면 좋아요 해외기업과 영어로 기본적인 비즈니스 커뮤니케이션이 필요해요 개발팀 현업부서와의 활발한 커뮤니케이션 역량이 있는 분이라면 좋겠어요 고객 인터뷰의견수렴를 통한 서비스 개선 노력이 가능하신 분이 필요해요 담당하는 프로젝트를 끝까지 완수하는 책임감이 강한 분이 필요해요 산업지식 현업의 업무 프로세스를 깊이 스터디 하실 준비가 되어있으신 분이라면 좋겠어요이런 경험이 있으면 더 좋아요 수출입 물류 경험화주 or 포워더이 있으신 분 IT 스타트업에서 서비스 기획 경험이 있으신 분 개발자와 협업 경험이 있으신 분
오프라인 비즈니스에 대한 높은 이해도를 바탕으로 사업 전반의 영역을 지원  관리하여 사업 확장에 기여합니다Business 지표 관리 Sales Service Customer data VOC채용 및 운영 주도 채용 보상 교육지점 표준 메뉴얼 제작 및 관리Busienss 정책 수립 및 관리지점 Contents 및 온오프라인 마케팅 운영관리,5년 이상 오프라인 비즈니스 관리자 경험스타트업 기획 전략 경험 보유조직 리딩 경험 보유문제 해결 역량오프라인 비즈니스 구조에 대한 높은 이해도Sales와 Management 영역 전반의 폭넓은 경험MS Office 활용 역량 우수Communication 역량 우수
 사업팀의 리더로서 팀 내 업무 가이드 및 팀원 역량 강화 Account Manager로서 이동통신사 부가서비스 담당자대행사 포함와 협업 Product Owner로서 사업서비스 전략 수립 법제도감독기관 이슈 대응 서비스 기획 Manager와 함께 기존 서비스 2종 운영리뉴얼 포함 및 기획 서비스 운영 상 이슈 사항 대응 지원 서비스 정책 제휴사 대응 기존 서비스 2종에 대한 회원 활성화 프로모션 기획운영, 경력   7년 이상 10년 이하 기획자로서 협력사 및 내부 개발팀과 협업할 수 있는 기본적인 소양 함양 Product Owner로서 사업서비스 활성화 및 이슈 대응을 위한 적극성 통신사 플랫폼토스 카카오페이 포털 서비스에 관심과 높은 이해 수준 적극적인 자세로 업무를 대하고 빠르게 습득하여 내재화 역량 보유 필요4 모집인원  경력 1명5 우대사항 월정액 구독형 서비스 기획운영 경험을 보유 Mweb  App 서비스 기획 및 운영 경험을 보유 이동통신사 본인확인 대행사 근무 혹은 제휴 업무 경력을 보유 제안서 기획안 등 문서작성 역량을 보유MS Power Point Excel word 채널 마케팅 업무 수행이 가능GDN 3rd Party partner 발굴 등6 이력서 내용 중 주목하는 부분을 말씀드릴게요 신규 서비스를 기획하여 런칭 운영을 전반적으로 수행해 보셨는지 여부
 UIUX 서비스 기획 사용자 경험 데이터 기반 분석 및 서비스 개선 APP 플랫폼에 대한 다양한 요구사항 도출 및 반영 개발영업 등 타부서와 커뮤니케이션 및 협업, 모빌리티 분야의 APP WEB 등 프로덕트 기획 경험자 QA를 진행한 경험있으신 분 커뮤니케이션 능력이 우수한 분 주도적으로 프로덕트를 기획하고 런칭하여 성장할 수 있는 분 다양한 유관부서와 커뮤니케이션 경험이 많으신 분 다양한 서비스플랫폼의 기획 및 운영 경험이 있으신분 프론트 서비스 및 백엔드 구조 이해를 바탕으로 기획 역량이 있으신 분 데이터를 분석하여 UX를 평가하고 서비스를 개선해 본 경험이 있으신 분 새로운 서비스를 생각하고 고객의 불편함을 찾아 해결하는 것을 좋아하시는 분
 구현을 위한 기능 리스트 정의 프로세스 설계 화면 기획 단계별 로드맵에 따른 기능 확정 및 일정 관리,경력직의 경우 해당 직업 경력 1년 이상 서비스 기획 문서요건정의 와이어프레임 스토리보드 QA 등 협업 부서와의 정확한 커뮤니케이션 관련 전공자 블록체인 기술이해도 블록체인 dApp서비스 경험  IT사업개발 경험 시스템 네트워크 등 이해도
서비스 기획자는 와디즈의 다양한 프로덕트가 목표를 달성하고 고객에게 최선의 경험을 제공할 수 있도록 서비스의 정책 및 기능을 정의하고 상세 wireframe을 만들어내요비즈니스 조직 개발팀과 커뮤니케이션을 통해  문제를 정의하고 주도적으로 해결 방안을 도출하고요데이터 분석을 기반으로 인사이트를 도출하고 이를 통해 개선 방향을 기획해요디자인개발QA와의 협업을 통해 서비스로 구체화해요와디즈가 제공하는 펀딩 스토어 투자 등 다양한 서비스의 정책과 기능을 정의하는 역할을 담당해볼 수 있어요누구보다 빠르게 성장하고 있는 와디즈에서 다양한 서비스를 경험하고 크고 작은 프로젝트를 직접 리딩하며 여러분의 포트폴리오를 차곡차곡 쌓을 수 있는 기회가 있어요서비스의 성장과 개인의 성장이 함께 할 수 있도록 오너십을 갖고 만들어 나가요,포트폴리오 제출 필수보안상 문제되지 않은 자료에 한하여 제출 WebApp 서비스 기획정책 기능 정의 경력 3년 이상개발자 디자이너 및 다양한 협업 부서와의 커뮤니케이션에 능통하신 분데이터에 기반하여 문제를 파악하고 지표를 개선한 경험이 있으신 분담당 업무에 대한 오너십을 가지고 주도적인 개선을 이끌어나갈 수 있는 책임감이 있으신 분서비스 리딩 및 디자인개발QA와 협업하여 실제 서비스를 런칭시킨 경험이 있으신 분빠르게 성장하는 조직에서 프로젝트를 리딩한 경험을 보유하신 분JiraConfluence 운영활용 경험이 있으신 분Sketch Protopie또는 Figma Zeplin 등 디자인 툴을 다룰 수 있으신 분
 제품 및 서비스의 운영 정책 수립과 개선 사항 건의  플랫폼 일반 운영업무  FAQ 고객공지 서비스 관리 대출신청 프로세스 효율화 신청절차 Funnel 등 고객 데이터 기반 플랫폼 제품 및 서비스를 안정적으로 운영하여 사용자 만족도 극대화 서비스 사용에 대한 고객 voice와 데이터를 수집하여 제품 및 서비스의 문제를 파악하고 해결, 플랫폼 서비스 관련 업무 경험 2년 이상 보유하신 분 서비스 기획 개발팀과 원활한 업무 조율 및 커뮤니케이션 가능한 분 MS office와 Notion 등 다양한 업무 툴 사용이 가능한 분 플랫폼IT 서비스 운영업무 5년차 이상  핀테크 및 금융기관 근무경력 보유자 플랫폼 서비스 운영정책 수립 경험자
 에이젠글로벌 IT 서비스 기획 요구사항에 따른 정책 및 기능 정의 IA 및 UXUI 문제도출 및 개선 화면설계서 작성 서비스 분석 서비스 설계 및 기획서 작성 프로젝트 일정 관리 국내외 유관 서비스 리서치, 서비스 기획 PO 경력 3년 이상 유관 부서와의 원활한 커뮤니케이션 능력 피그마 노션 등 협업툴 사용 경험 은행 증권 등 금융관련 업무 경험
오리지널 작품의 신인 및 기성 작가섭외작가 스케줄 수립 및 관리작품 피드백 작성정산 및 매출자료 관리작품 기획안 작성,학력전공  무관만화 관련 학과 우대경력  관련 업무 경력 3년 이상다양한 장르의 웹툰을 좋아하고 성인작품에 거부감이 없으신 분적극적으로 작품의 기획에 대해 제안하고 기획안 작성이 가능한 분만화에 대한 지식이 있고 작품의 단계별 피드백이 가능한 역량이 갖추어져 있는 분히트 작품의 필수요소를 인지하고 작품의 개선방향에 대한 파악이 가능한 분포토샵클립스튜디오의 활용이 가능한 분대표 담당작품 및 담당업무 기재 필수맞춤법 관련 교정능력이 있는 분문서작성 우수자 엑셀 고급능력자텍스트 기반 커뮤니케이션 뛰어나며 유관부서와의 협업이 원활한 분집중력 인내심에 장점을 두고 계신 분팀 친화적인 온화한 성격엑셀PPT 등 활용능력 중 이상스트레스 관리에 뛰어난 분안정적인 재택근무 환경을 갖춘 분
1 사용자 경험 UX 기반 3D 제작 서비스 기획 wireframeprototyping2 서비스 정책 수립 및 운영 시스템 기획3 프로젝트 관리 및 수행,1 해당 경력 2년 이상 혹은 그에 준하는 실력을 보유하신 분2 웹 서비스 기획 및 운영 경험자1 3D 모델링 서비스 기획 경험자2 교육 업체 및 콘텐츠 업체 관련 경험자3 FIGMA 활용 가능자4 UX 리서치 데이터 분석 경험이 있으신 분  AWS Firebase Cloudflare 중 사용경험이 있으신 분5 책임과 커뮤니케이션 능력이 높으신분
 데이터를 기반으로 문제를 해결하고 금융 소비자에 대한 이해를 바탕으로 서비스의 세부 정책을 기획설계하고 기능을 개선합니다 프로젝트들의 세부 일정을 관리하고 사내 부서간 리소스를 조율합니다, 서비스기획PM 분야에서 3년 이상의 경력을 보유한 분 Product Market Fit을 찾고 수익을 창출하는 서비스와 프로덕트를 만들기 위해 성장 가설을 수립하고 검증에 익숙한 분 기획 개발 디자인 법무 전략 플랫폼 등의 다양한 직군의 관계자들과 원활한 커뮤니케이션을 통해 전사적으로 효율적인 리소스 활용이 가능하도록 각 프로젝트들의 일정 조율을 적극적으로 하는 분 사용자 데이터 분석 기반으로 서비스를 개선하여 성공 또는 유의미한 실패 경험을 해본 분 모바일 금융핀테크플랫폼 서비스 출시 등에 대한 운영 경험을 보유한 분 금융제도의 변화와 시장에 대한 이해가 높은 분디셈버 멤버 인터뷰 모두가 누릴 수 있는 맞춤형 금융 서비스를 만들다 httpswwwyoutubecomwatchvUY4_1OPMI9U
 비디오 스트리밍 플랫폼Kollus 및 비디오 플레이어Kollus Player 서비스 기획 서비스 로드맵 작성 서비스 주요 기획정책 관리 및 결정 서비스 메뉴얼 작성, 최소 2년 이상 혹은 그에 준하는 서비스 기획 역량을 보유하신 분 개발 및 협업부서와의 원활한커뮤니케이션 역량을 보유하신 분 서비스 초기 구축부터 운영 고도화까지 전반적인 프로세스 경험이 있으신 분 영상 관련 서비스 기획 경험이 있으신 분 B2B 서비스 기획 경험이 있으신 분 피그마 사용 가능 하신 분
자사 앱서비스의 SNS 광고 컨텐츠 기획 편집  제작 이미지 영상 제작 업무, SNS 광고 컨텐츠 기획 편집 유경험자 이미지 영상 편집 가능하신 분 SNS에서 유행하는 모든 것을 빨리 파악하는 분 신선한 아이디어로 사람들의 마음을 사로잡는 컨텐츠 크리에이팅 능력 솔로들의 마음을 이해하고 솔로들이 어떤 컨텐츠에 관심이 있는지 아는분 솔로 환영 주체적으로 일을 만들고 책임감 있게 리드하는 사람 카피라이팅을 잘하시는 분
