주요 업무,자격요건 및 우대사항
기존 미용 의료 병원 운영 체계를 완전히 새롭게 바꾸는 솔루션을 만드는 것 강남언니 팀이 의료광고 플랫폼을 넘어서 향하고 있는 목표입니다전 세계에서 독보적인 규모와 성형외과 의사 비중을 자랑하는 대한민국 미용 의료 시장 하지만 이 강력한 경쟁력에도 불구하고 우리는 병원 운영과 고객 관리 시스템이 최신 기술과 의료진의 발전 속도를 따라가지 못하고 있다는 사실을 발견했어요 그로 인해 내원하는 고객들은 부족한 정보와 불필요한 대기 시간등으로 곤란을 겪고 운영하는 병원측에서는 비효율적인 인력 운영과 의사가 경영에 신경쓰느라 의료행위 자체에 집중하지 못하는 상황이 발생하고 있어요특히나 미용 의료는 단순히 환자를 치료하는 것이 아니라 병원 신뢰도와 평판을 높이기 위한 고객 만족도 극대화가 중요한 영역이기에 아직 과거에 머물러 있는 병원 운영 시스템 개선은 절실한 상태예요 강남언니 팀은 병원이 직면한 문제들을 해결함으로서 고객에게 더 좋은 의료 서비스를 제공할 수 있을거라 생각합니다우리의 목표는 단순한 고객관리 툴이 아니라 전 세계 미용 의료 병원의 생명주기에 기여할 수 있는 글로벌 SaaS 형태의 엔터프라이즈 시스템을 구축하는 것이에요 비단 소프트웨어뿐만 아니라 촬영 및 의료 장비 등의 하드웨어 병원이라는 공간 거기서 일하는 사람들과 유기적으로 연계되는 최적의 경험을 만들려고 해요 그리고 이를 통해 미용 의료 경험의 획기적인 개선과 비용 효율성을 동시에 실현하려고 해요또한 국내 미용 의료 분야의 1위 플랫폼인 강남언니와의 시너지를 활용해 전 세계 미용 의료 시장 변화를 더욱 빠르고 확실하게 이끌어나갈 계획입니다앞으로 이런 일들을 하게 될거에요 병원의 운영 체계부터 고객 관리까지 담당하는 제품의 프론트엔드를 개발해요  새로운 비즈니스를 시작하는 작은 팀에서 하나의 제품에 몰입하고 고객에게 가치를 전달해요 미용 의료 병원의 도메인과 비즈니스 문제들을 이해하고 이를 해결하는 제품을 개발해요 병원 운영자가 실시간으로 접수를 받고 시술을 실행하고 필요한 안내를 하기 위한 제품을 개발해요 병원 방문자가 예약을 하고 병원을 방문하고 시술을 받고 귀가하는 과정에 필요한 제품을 개발해요 UI 개발을 넘어서 소프트웨어 설계를 고민하며 지속적인 확장에 용이한 제품을 개발해요강남언니 팀 웹 프론트엔드 개발자는 이렇게 일해요 짝 프로그래밍Pair Programming 단체 프로그래밍Mob Programming 코드 리뷰코딩은 협업입니다 모든 강남언니 팀 개발자는 혼자만의 판단으로 main 브랜치에 커밋할 수 없도록 권한이 제한되어 있어요 모든 코드는 짝 프로그래밍을 통해 작성되거나 동료의 리뷰를 거친 승인을 받아야만 pull request를 통해 main 브랜치에 추가될 수 있어요 때론 같은 비즈니스 요구사항을 다루는 서버 웹 프론트엔드 모바일 개발자가 함께 모여 코드를 쓰기도 해요 도메인 주도 설계DomainDriven Design강남언니 팀도 미용의료 산업도 빠르게 변화하고 확장되고 있어요 이런 변화에 대한 시스템의 적응력은 노력 없이 주어지지 않아요 시스템이 비즈니스 환경에 적응하지 못하면 서비스도 조직도 비전도 물거품이 됩니다 유연한 아키텍처를 확보하기 위해 여러가지 설계 기법을 학습하고 적용해야 해요강남언니 팀은 도메인 주도 설계를 시스템 확장에 기반이 되는 기법으로 정착시키고 있어요 전술 기법에만 매몰되면 작은 엔지니어링 재미는 느낄지언정 개발자의 시야가 좁아지고 도메인 주도 설계의 가치를 취하지 못합니다 그래서 우리는 전술적 패턴 뿐 아니라 유비쿼터스 언어와 전략적 설계에도 집중해 도메인의 문제를 효율적으로 풀어내고 아키텍처 지속성을 확보하려 노력해요 마이크로 프론트엔드Micro FrontendB2B 솔루션 개발 팀에서는 사용자의 요구사항과 병원 별로 상이한 문제를 신속하게 해결하고 더 나은 사용자 경험을 제공하기 위해 마이크로 프론트엔드를 도입하고 있어요 복잡성과 파편화를 관리하며 각각의 기능과 서비스를 독립적으로 개발하고 운영할 수 있게 되어 이는 큰 장점이 되었어요우리는 이런 도구를 사용해요강남언니 팀 웹 프론트엔드 개발자는 다음의 도구를 주로 사용합니다 그 밖에도 주어진 문제에 따라 가장 적합한 여러가지 도구를 도입합니다프로그래밍 언어 TypeScript기반 React  Nextjs빌드 Webpack 5Module Federation SWC인프라 AWS KubernetesCICD 파이프라인 GitHub Actions, 3년 이상 React 기반의 웹 애플리케이션을 개발 및 유지보수한 경험 혹은 그에 준하는 역량을 갖춘 분 styledcomponents Emotion 등의 CSSinJS 라이브러리를 사용한 UI 구현에 능숙하신 분 문제의 본질을 이해하고 답을 찾기 위해 동료의 의견에 집중하는 분 자신의 생각을 말 글 그림을 통해 합리적으로 표현할 수 있는 분 문제 해결에 필요하다면 자신의 지식과 경험을 내려놓을 수 있는 분 지금보다 더 나은 엔지니어로 성장하고 싶은 분 Micro Frontend Module Federation의 개념과 장단점을 이해하는 분 글로벌 제품 혹은 SaaS 애플리케이션 운영 경험을 가진 분 도메인 주도 개발에 대한 깊은 이해를 가지고 복잡한 비즈니스 도메인 문제를 해결할 수 있는 능력을 가진 분 모듈화에 대한 설계 원칙들의 개념과 장단점을 이해하는 분 테스트 주도 개발 이해와 경험을 가진 분 내부 라이브러리 개발 등 팀 개발 효율을 높인 경험을 가진 분
강남언니 팀 웹 프론트엔드 개발자는 이렇게 일해요 배우고 경험하고 성장해요 우리는 멈추지 않고 성장하고 싶어요 강남언니 팀은 더 좋은 의료 서비스를 누구나 누릴 수 있게라는 목표를 이루기 위해 시장의 문제를 해결해 왔습니다 이제 그동안보다 더 크고 복잡한 문제를 해결해 나가기 위해 개발자를 비롯한 제품개발 조직 구성원들의 지속적 성장이 반드시 필요하다고 판단하고 있어요 그러기에 강남언니 팀 개발자는 마주한 문제를 해결하는 것 만큼이나 해결 과정의 경험과 새로운 지식의 학습을 통해 성장을 이루려 노력해요 미용의료 산업의 복잡한 문제 해결을 엔지니어링해요 강남언니 팀이 다루는 많은 문제는 크고 복잡합니다 강남언니 팀 웹 프론트엔드 개발자는 의료 서비스 사용자 병원 의사 의료법 개인정보 보호 등 다양한 주체와 이해관계 내에서 균형있게 비즈니스 문제를 해결하기 위해 다양한 엔지니어링 도구를 사용해요 때로는 신속한 문제 해결에 집중하지만 시스템의 지속성에 멈추지 않고 투자합니다 협업해요 강남언니 팀의 그 누구도 혼자서 문제를 해결하지 않아요 강남언니 팀은 높은 수준의 협업을 추구합니다 우리는 극도의 협업을 통해서만 뛰어난 팀이 만들어지며 미용의료 산업의 크고 복잡한 문제를 해결할 수 있다고 믿어요 강남언니 팀 웹 프론트엔드 개발자는 동료 프론트엔드 개발자 서버 개발자 디자이너 PO와 긴밀하게 협업해 혼자서는 풀어내기 어려운 문제들을 풀어내고 있어요 엔지니어링 도구의 가치에 집중해요 유행하는 기술 용어에 맹목적으로 따르지 않고 도구의 가치에 집중해 문제 해결에 사용해요 지금 강남언니 팀 개발자는 보다 안정적인 엔지니어링 경험을 확보하기 위해 이런 기법들을 정착시키려 노력하고 있어요 Continuous Integration 단지 Jenkins GitHub Actions 등 CI 지원도구를 사용하는 것과 CI는 달라요 Martin Fowler가 소개한 다음 CI 검증 검사를 만족하는 환경을 가꿔가고 있어요  모든 개발자는 main 브랜치에 최소 매일 한 번 커밋한다 모든 커밋은 자동화된 빌드와 테스트를 실행한다 빌드와 테스트가 실패하면 10분 내에 고쳐진다이런 환경에서 개발하면 그 가치가 더 자주 더 빠르게 사용자에게 전달될 수 있고 개발자는 안정감 위에서 코딩할 수 있게 돼요  테스트 자동화  테스트 자동화는 Continuous Integration Continuous Deployment DevOps 등의 필요조건이에요 테스트가 높은 수준으로 자동화 되어있지 않는 프로세스는 이런 이름으로 부를 수 없습니다 개발자의 많은 작업들이 도구에 의해 검증되어 가치 전달에 두려움을 갖지 않도록 자동화 된 테스트 케이스를 늘이고 테스트 주도 개발testdriven development을 적용하고 시스템과 프로세스를 개선하고 있어요 짝 프로그래밍Pair Programming 단체 프로그래밍Mob Programming 코드 리뷰 코딩은 협업입니다 모든 강남언니 팀 개발자는 혼자만의 판단으로 main 브랜치에 커밋할 수 없도록 권한이 제한되어 있어요 모든 코드는 짝 프로그래밍을 통해 작성되거나 동료의 리뷰를 거친 승인을 받아야만 pull request를 통해 main 브랜치에 추가될 수 있어요 때론 같은 비즈니스 요구사항을 다루는 서버 웹 프론트엔드 모바일 개발자가 함께 모여 코드를 쓰기도 해요 도메인 주도 설계DomainDriven Design 강남언니 팀도 미용의료 산업도 빠르게 변화하고 확장되고 있어요 이런 변화에 대한 시스템의 적응력은 노력 없이 주어지지 않아요 시스템이 비즈니스 환경에 적응하지 못하면 서비스도 조직도 비전도 물거품이 됩니다 유연한 아키텍처를 확보하기 위해 여러가지 설계 기법을 학습하고 적용해야 해요강남언니 팀은 도메인 주도 설계를 서버 시스템 확장에 기반이 되는 기법으로 정착시키고 있어요 전술 기법에만 매몰되면 작은 엔지니어링 재미는 느낄지언정 개발자의 시야가 좁아지고 도메인 주도 설계의 가치를 취하지 못합니다 그래서 우리는 전술적 패턴 뿐 아니라 유비쿼터스 언어와 전략적 설계에도 집중해 도메인의 문제를 효율적으로 풀어내고 아키텍처 지속성을 확보하려 노력해요우리는 이런 도구를 사용해요강남언니 팀 웹 프론트엔드 개발자는 다음의 도구를 주로 사용해요 그 밖에도 주어진 문제에 따라 가장 적합한 여러가지 도구를 도입합니다 개발 언어  JavaScriptTypeScript 프레임워크  ReactNextjs VueNuxtjs Monorepo Turborepo Nodejs 인프라  AWS Kubernetes,이런 분을 모시고 싶어요 3년 이상의 모던 웹 개발React Vue 등 경험이나 그에 준하는 역량을 갖춘 분 Semantic Markup 및 Sass Stylus 등 CSS 전처리기를 활용한 개발에 능숙하신 분 문제의 본질을 이해하고 답을 찾기 위해 동료의 의견에 집중하는 분 자신의 생각을 말 글 그림을 통해 합리적으로 표현할 수 있는 분 문제 해결에 필요하다면 자신의 지식과 경험을 내려놓을 수 있는 분 지금보다 더 나은 엔지니어로 성장하고 싶은 분이런 점이 있다면 더욱 좋아요 모바일 앱 내 웹뷰 개발 경험을 가진 분 좋은 아키텍처의 생산성 기여를 깊이 이해하시는 분 디자인 시스템 도입 등 팀 개발 효율을 높인 경험을 가진 분 모듈화에 대한 설계 원칙들의 개념과 장단점을 이해하는 분 테스트 주도 개발 이해와 경험을 가진 분 1년 이상의 Continuous Integration과 Continuous Deployment 운영 경험을 가진 분
강남언니 팀 웹 프론트엔드 개발자는 이렇게 일해요 배우고 경험하고 성장해요 우리는 멈추지 않고 성장하고 싶어요 강남언니 팀은 더 좋은 의료 서비스를 누구나 누릴 수 있게라는 목표를 이루기 위해 시장의 문제를 해결해 왔습니다 이제 그동안보다 더 크고 복잡한 문제를 해결해 나가기 위해 개발자를 비롯한 제품개발 조직 구성원들의 지속적 성장이 반드시 필요하다고 판단하고 있어요 그러기에 강남언니 팀 개발자는 마주한 문제를 해결하는 것 만큼이나 해결 과정의 경험과 새로운 지식의 학습을 통해 성장을 이루려 노력해요 미용의료 산업의 복잡한 문제 해결을 엔지니어링해요 강남언니 팀이 다루는 많은 문제는 크고 복잡합니다 강남언니 팀 웹 프론트엔드 개발자는 의료 서비스 사용자 병원 의사 의료법 개인정보 보호 등 다양한 주체와 이해관계 내에서 균형있게 비즈니스 문제를 해결하기 위해 다양한 엔지니어링 도구를 사용해요 때로는 신속한 문제 해결에 집중하지만 시스템의 지속성에 멈추지 않고 투자합니다 협업해요 강남언니 팀의 그 누구도 혼자서 문제를 해결하지 않아요 강남언니 팀은 높은 수준의 협업을 추구합니다 우리는 극도의 협업을 통해서만 뛰어난 팀이 만들어지며 미용의료 산업의 크고 복잡한 문제를 해결할 수 있다고 믿어요 강남언니 팀 웹 프론트엔드 개발자는 동료 프론트엔드 개발자 서버 개발자 디자이너 PO와 긴밀하게 협업해 혼자서는 풀어내기 어려운 문제들을 풀어내고 있어요 엔지니어링 도구의 가치에 집중해요 유행하는 기술 용어에 맹목적으로 따르지 않고 도구의 가치에 집중해 문제 해결에 사용해요 지금 강남언니 팀 개발자는 보다 안정적인 엔지니어링 경험을 확보하기 위해 이런 기법들을 정착시키려 노력하고 있어요 Continuous Integration 단지 Jenkins GitHub Actions 등 CI 지원도구를 사용하는 것과 CI는 달라요 Martin Fowler가 소개한 다음 CI 검증 검사를 만족하는 환경을 가꿔가고 있어요  모든 개발자는 main 브랜치에 최소 매일 한 번 커밋한다 모든 커밋은 자동화된 빌드와 테스트를 실행한다 빌드와 테스트가 실패하면 10분 내에 고쳐진다이런 환경에서 개발하면 그 가치가 더 자주 더 빠르게 사용자에게 전달될 수 있고 개발자는 안정감 위에서 코딩할 수 있게 돼요  테스트 자동화  테스트 자동화는 Continuous Integration Continuous Deployment DevOps 등의 필요조건이에요 테스트가 높은 수준으로 자동화 되어있지 않는 프로세스는 이런 이름으로 부를 수 없습니다 개발자의 많은 작업들이 도구에 의해 검증되어 가치 전달에 두려움을 갖지 않도록 자동화 된 테스트 케이스를 늘이고 테스트 주도 개발testdriven development을 적용하고 시스템과 프로세스를 개선하고 있어요 짝 프로그래밍Pair Programming 단체 프로그래밍Mob Programming 코드 리뷰 코딩은 협업입니다 모든 강남언니 팀 개발자는 혼자만의 판단으로 main 브랜치에 커밋할 수 없도록 권한이 제한되어 있어요 모든 코드는 짝 프로그래밍을 통해 작성되거나 동료의 리뷰를 거친 승인을 받아야만 pull request를 통해 main 브랜치에 추가될 수 있어요 때론 같은 비즈니스 요구사항을 다루는 서버 웹 프론트엔드 모바일 개발자가 함께 모여 코드를 쓰기도 해요 도메인 주도 설계DomainDriven Design 강남언니 팀도 미용의료 산업도 빠르게 변화하고 확장되고 있어요 이런 변화에 대한 시스템의 적응력은 노력 없이 주어지지 않아요 시스템이 비즈니스 환경에 적응하지 못하면 서비스도 조직도 비전도 물거품이 됩니다 유연한 아키텍처를 확보하기 위해 여러가지 설계 기법을 학습하고 적용해야 해요강남언니 팀은 도메인 주도 설계를 서버 시스템 확장에 기반이 되는 기법으로 정착시키고 있어요 전술 기법에만 매몰되면 작은 엔지니어링 재미는 느낄지언정 개발자의 시야가 좁아지고 도메인 주도 설계의 가치를 취하지 못합니다 그래서 우리는 전술적 패턴 뿐 아니라 유비쿼터스 언어와 전략적 설계에도 집중해 도메인의 문제를 효율적으로 풀어내고 아키텍처 지속성을 확보하려 노력해요우리는 이런 도구를 사용해요강남언니 팀 웹 프론트엔드 개발자는 다음의 도구를 주로 사용해요 그 밖에도 주어진 문제에 따라 가장 적합한 여러가지 도구를 도입합니다 개발 언어  JavaScriptTypeScript 프레임워크  ReactNextjs VueNuxtjs Monorepo Turborepo Nodejs 인프라  AWS Kubernetes,이런 분을 모시고 싶어요 모던 웹 개발React Vue 등 경험이나 그에 준하는 역량을 갖춘 분 Semantic Markup 및 Sass Stylus 등 CSS 전처리기를 활용한 개발에 능숙하신 분 문제의 본질을 이해하고 답을 찾기 위해 동료의 의견에 집중하는 분 자신의 생각을 말 글 그림을 통해 합리적으로 표현할 수 있는 분 문제 해결에 필요하다면 자신의 지식과 경험을 내려놓을 수 있는 분 지금보다 더 나은 엔지니어로 성장하고 싶은 분이런 점이 있다면 더욱 좋아요 모바일 앱 내 웹뷰 개발 경험을 가진 분 좋은 아키텍처의 생산성 기여를 깊이 이해하시는 분 디자인 시스템 도입 등 팀 개발 효율을 높인 경험을 가진 분 모듈화에 대한 설계 원칙들의 개념과 장단점을 이해하는 분 테스트 주도 개발 이해와 경험을 가진 분 1년 이상의 Continuous Integration과 Continuous Deployment 운영 경험을 가진 분
 병원의 운영 체계부터 고객 관리까지 담당하는 제품의 백엔드를 개발해요 새로운 비즈니스를 시작하는 작은 팀에서 하나의 제품에 몰입하고 고객에게 가치를 전달해요 미용 의료 병원의 도메인과 비즈니스 문제들을 이해하고 이를 해결하는 제품을 개발해요 병원 운영자가 실시간으로 접수를 받고 시술을 실행하고 필요한 안내를 하기 위한 제품을 개발해요 병원 방문자가 예약을 하고 병원을 방문하고 시술을 받고 귀가하는 과정에 필요한 제품을 개발해요 API 개발을 넘어서 소프트웨어와 데이터 아키텍처를 고민하며 지속적인 확장에 용이한 제품을 개발해요강남언니팀의 서버 개발자는 이렇게 일합니다Continuous Integration단지 Jenkins GitHub Actions 등 CI 지원도구를 사용하는 것과 CI는 다릅니다 Martin Fowler가 소개한 다음 CI 검증 검사를 만족하는 환경을 가꿔가고 있습니다 모든 개발자는 main 브랜치에 최소 매일 한 번 커밋한다 모든 커밋은 자동화된 빌드와 테스트를 실행한다 빌드와 테스트가 실패하면 10분 내에 고쳐진다이런 환경에서 개발자가 만든 가치는 좀 더 자주 빠르게 사용자에게 전달되고 개발자는 안정감 위에서 코딩할 수 있습니다테스트 자동화테스트 자동화는 Continuous Integration Continuous Deployment DevOps 등의 필요조건입니다 테스트가 높은 수준으로 자동화 되어있지 않는 프로세스는 이런 이름으로 부를 수 없습니다 개발자의 많은 작업들이 도구에 의해 검증되어 가치 전달에 두려움을 갖지 않도록 자동화 된 테스트 케이스를 늘리고 테스트 주도 개발testdriven development을 적용하고 시스템과 프로세스를 개선하고 있습니다도메인 주도 설계DomainDriven Design강남언니도 미용의료 산업도 빠르게 변화하고 확장되고 있습니다 이런 변화에 대한 시스템의 적응력은 노력 없이 주어지지 않습니다 시스템이 비즈니스 환경에 적응하지 못하면 서비스도 조직도 비전도 물거품이 됩니다 강남언니 서버 개발자는 유연한 아키텍처를 확보하기 위해 여러가지 설계 기법을 학습하고 적용합니다강남언니는 도메인 주도 설계를 서버 시스템 확장에 기반이 되는 기법으로 정착시키고 있습니다 전술 기법에만 매몰되면 작은 엔지니어링 재미는 느낄지 언정 개발자의 시야가 좁아지고 도메인 주도 설계의 가치를 취하지 못합니다 그래서 우리는 전술적 패턴 뿐 아니라 유비쿼터스 언어와 전략적 설계에도 집중해 도메인의 문제를 효율적으로 풀어내고 아키텍처 지속성을 확보하려 노력합니다이벤트 기반 아키텍처EventDriven ArchitectureMicroservices 패턴이 유행하고 있지만 단지 모듈 관계에 HTTP 요청을 적용하는 것만으론 해결되는 문제보다 유발되는 문제가 더 많아질 수 있습니다 강남언니 서버 개발자는 도메인 주도 설계에 기반 해 시스템 내 경계를 설정하고 분리된 요소들이 비동기 이벤트를 사용해 유연하게 통합되도록 아키텍처를 설계합니다강남언니는 서버 개발자는 이런 도구를 사용합니다강남언니 서버 개발자는 다음의 도구를 주로 사용합니다그 밖에도 주어진 문제에 따라 가장 적합한 여러가지 도구를 도입합니다프로그래밍 언어 Java Kotlin Typescript프레임워크 Spring Boot Spring Webflux Nodejs데이터베이스 MongoDB MySQL인프라 AWS Kubernetes, 웹 서버 엔지니어링 경험과 역량을 갖춘 분 하나 이상의 OOObjectOriented 프로그래밍 언어를 능숙하게 다루는 분 문제의 본질을 이해하고 답을 찾기 위해 동료의 의견에 집중하는 분 자신의 생각을 말 글 그림을 통해 합리적으로 표현할 수 있는 분 문제 해결에 필요하다면 자신의 지식과 경험을 내려놓을 수 있는 분 지금보다 더 나은 엔지니어로 성장하고 싶은 분다음 역량은 서버 프로그래머로 저희와 함께 하기 위해 반드시 필요하지는 않지만 제품개발 조직의 역량을 더욱 높여줄 수 있다고 믿기에 높이 평가합니다 DDDDomain Driven Design에 대한 이해도가 높은분 MSA와 분산 서버 시스템 운영 경험이 있으신 분 AWS 인프라 사용 경험이 풍부하신 분 글로벌 제품 혹은 SaaS 애플리케이션 운영 경험을 가진 분 서버 시스템의 클린 아키텍처 설계 패턴에 대한 이해도가 높은 분 이벤트 소싱과 CQRSCommand Query Responsibility Segregation를 이해하는 분 테스트 주도 개발 이해와 경험을 가진 분 일을 더 작고 빠르고 자동적으로 되게 만드는 것에 빠져있는 분
자사 보유중인 솔루션에 대한 공공 프로젝트 SI 개발 및 유지 보수인프라 네트워크 구성 및 관리 업무SI 테스트 문제해결 및 모니터링프로젝트 일정을 준수하고 협력적으로 팀원과 소통 업무 ,학력 초대졸 이상경력 4년 이상스킬 Spring Spring Boot모집인원 00명SI 프로젝트 유경험자DBMS 및 SQL 능숙하신 분 Restful API설계 및 개발 업무 유경험자웹 서비스 개발 구축 업무 유경험자
 ROS 기반 로봇 앱 개발 Flutter 기반의 Android 앱 서비스, 학사 이상 Android App 개발 경력 5년 이상 Flutter를 활용한 Android 개발 경력 3년 이상 NOSQL HIVE 활용가능자경험자 FlutterBlue 를 이용한 블루투스 사용 경험자 팀 단위에서 Git 사용 경험 보유하신 분 Android 프레임웍에 대한 높은 이해도를 보유하신 분 책임감을 가지고 주도적으로 업무 수행이 가능하신 분 긍정적인 마인드와 원할한 커뮤니케이션 능력으로 협업 마인드를 갖추신 분
 업무 자사 서비스Onfit Selvy Checkup 개발, Java 기반 Web Application 개발 경험 5년 이상 보유하신 분 Springframeworkspring springboot 개발 경험 및 이해가 가능하신 분 RDBMSMySQL Oracle MSSQL등 연동 개발이 가능하신 분 RESTful API 경험자을 보유하신 분 클린코드와 리팩토링에 관심이 있으신분 Front Frameworkvuejs reactjs 경험하신 분 AWS 서비스 연동을 경험AWS인프라 구축 및 배포경험하신 분 PL을 경험하신 분 PM업무 수행 경력이 있거나 수행이 가능하신 분
 리디북스 및 리디셀렉트 백엔드 서비스 개발 플랫폼 내 백오피스 서비스 개발, 백엔드 개발 경력 3년 이상 또는 그에 준하는 경험을 가지신 분 AWS Nodejs Typescript MySQL 기반 웹 어플리케이션 개발이 가능하신 분 웹 프로토콜 및 인프라에 대한 이해를 갖추신 분 대용량 트래픽을 위한 설계 및 구현에 대한 이해를 갖추신 분 웹툰 게임 등의 콘텐츠 서비스에 경험이나 관심이 있으신 분 당장의 해결도 중요하지만 보다 근본적인 문제에 대해 고민하시는 분 이전 보다 더 나은 결과물을 위해 고민하시는 분 동료를 신뢰하고 신뢰받을 수 있는 분
 React를 기반 이용한 신규 웹앱 개발 CMS Content Management System 기반의 비즈니스 플랫폼 개발,3년 이상 React 기반 웹앱 개발 경험 또는 상응하는 모바일 앱 개발 경험이 있는 분외부 라이브러리 API 등 연동 개발 경험을 보유하신 분Git을 통한 형상관리 및 Slack Notion 등 협업 도구 기반으로 유관부서 및 동료와 커뮤니케이션이 원활한 분자료구조 알고리즘 디자인 패턴 등에 대한 기본 개념을 이해하는 분앱 배포 경험이 있는 분테스트 자동화 및 테스트 코드 작성 경험이 있는 분iOSAndroid 네이티브 앱 개발 경험이 있는 분Apollo GraphQL 경험이 있는 분비디오오디오 처리 관련 지식 및 기술을 보유하고 있는 분사용자 경험을 개선하는데 필요한 퍼포먼스 개선 및 네트워킹 구현 경험이 있는 분Full stack 개발 경험이 있는 분
1 마케팅 솔루션그루비의 신규 기능 및 설계 및 구현  사업부 전략 및 비즈니스 목표를 이해하여 그에 맞는 개발 프로젝트 목표 설정 및 실행   팀원들의 역량 및 ,1 웹 서비스FrontendBackend에 대한 Java 개발 경력 9년 이상  Spring SpringBoot Javascript jquery json 개발 경험  AWS GCP 등의 클라우드 컴퓨팅 엔지니어링에 대한 이해 또는 개발 경험  NoSQLMongoDB 등 및 RDBMSPostgreSQL MariaDB 등 활용 개발 경험  Git을 활용한 형상관리 활용 경험2 자사 솔루션 또는 자사 서비스 개발 및 개발 팀 리딩 경험   SaaS에 대한 기술 및 비즈니스 이해 및 개발 경험  애자일 또는 스프린트 방식의 개발 경험 및 팀 리딩 경험3 기타 다양한 유관 업무 부서 직군 직급과의 업무 소통 및 조율 경험4 개발팀 관리 매니징만을 전담하는 것이 아닌 실제 개발프로그래밍 실무 역량 보유 다양한 직군과의 원활한 커뮤니케이션이 가능하신 분 개발팀 리딩 및 팀원의 기술 역량 관리가 가능하신 분 실사용자용 자사 서비스를 런칭하여 운영해보신 분 외국어 영어로 되어 있는 해외 개발 문서를 이해할 수 있는 능력
 Notiforce 메시지 알림 솔루션 운영 및 개발고도화기술 스텍JAVA 18  Spring boot 2 JPASpring 4  MVC Pattern Servlet 이해 JSP MybatisVuejs 3  HTML Javascript CSSMariaDB, Spring Boot를 이용한 개발 경험 JPA Hibernate 기반 개발 경험 RDBMariaDB 기반 개발 경험 ORM Framework Mybatis 기반 개발 경험 Vuejs 를 이용한 화면 개발 경험 Git Jira를 이용 협업 개발 경험 메시징서비스 구축 또는 운영경험 Linux 환경 구축 경험 또는 운영경험 AWS 환경 구축 경험 또는 운영경험 Git JenkinsCICD 구축 및 운영경험 Slack Jira 사용경험
 센서 연동 카메라 라이다  딥러닝 모델 포팅  딥러닝 모델 경량화, 관련 분야 석사 학위 이상 소지자 알고리즘 컴퓨터 로봇 등 및 유관 경력 5년 이상  엣지 디바이스 개발 경험 Embedded Linux  센서 연동 경험 카메라 라이다  PyTorch Mobile TensorFlow Lite ONNX NCNN TensorRT 중 최소 1개 이상의 라이브러리를 사용해본 경험제출서류 자율 양식의 이력서   필수 포함내용 성향 및 업무 가치관 개발경험 성공 및 실패 경험협업 or 프로젝트 진행 관련  개발 성과협업 경험을 보여줄 수 있는 포트폴리오 숙련된 프로그래밍 능력 C Shell Python  엣지 디바이스를 사용하여 딥러닝 모델을 포팅하고 추론해본 경험  딥러닝 모델 경량화 경험
 디지털마케팅 자동화 플랫폼 레버 엑스퍼트 개발 및 운영 내부 컴포넌트 개발 및 업무 요건 구현 테스트 자동화를 통한 SW 품질 보장 코드 리뷰 및 코드 개선 생산성을 높이기 위한 개발환경 개선 반복적인 배포 작업 자동화, 도입에 적극적인 분 디지털 마케팅 분야에 관심이 있거나 경험이 있으신 분 스스로 문제를 발견하고 해결할 수 있으신 분 반복적인 업무 패턴을 발견하고 자동화할 수 있으신 분 더 나은 UIUX 를 제안하고 구현할 수 있으신 분 팀을 리딩해 본 경험이 있으신 분 자신의 생각을 글로 잘 표현할 수 있으신 분 오픈소스 개발 및 기여에 적극적이신 분 웹 애플리케이션 성능 최적화 경험
 디지털마케팅 자동화 플랫폼 레버 엑스퍼트 개발 및 운영 React Frontend 개발 내부 컴포넌트 개발 및 업무 요건 구현 테스트 자동화를 통한 SW 품질 보장 React를 활용한 UIUX 개발, 도입에 적극적인 분 디지털 마케팅 분야에 관심이 있거나 경험이 있으신 분 React 및 Nextjs 등 프론트엔드 개발 경험 HTMLCSS 웹 퍼블리싱 경험 TypeScript 사용 경험 자신의 생각을 글로 잘 표현할 수 있으신 분 오픈소스 개발 및 기여에 적극적이신 분 더 나은 UIUX 대하여 고민하시는 분 스스로 문제를 발견하고 해결할 수 있으신 분
 No Code 방식의 MLOps 플랫폼의 UIUX 개발 사용자가 머신러닝 모델을 개발하고 운영에 반영하는 과정을 빠르고 정확하게 수행할 수 있는 웹 기반 애플리케이션을 개발 인공지능 솔루션의 웹 기반 애플리케이션 UIUX 개발 써로마인드의 인공지능 기술력을 바탕으로 구현되는 다양한 도메인별 솔루션 개발, 타인과 원활한 소통이 가능하신 분 HTML CSS JavaScript에 대한 이해가 깊으신 분 ReactNextjs VueNuxt 등의 프레임워크 기반 개발 경험이 있으신 분 문제 해결을 위한 논리적 사고가 가능하신 분 REST API를 통한 개발 경험이 있으신 분 반응형 디자인 웹 접근성 웹 표준을 고려한 UI 개발 경험이 있으신 분 HTTP REST DNS OAuth 등 인터넷 기반 프로토콜과 기술에 대한 이해와 경험이 있으신 분 인공지능에 대한 관심이 크며 인공지능 기술을 실현하는 데서 보람을 느끼시는 분 머신러닝 워크플로우와 MLOps에 대한 이해가 있으신 분 Clean code를 위한 고민과 적용 경험이 있으신 분
