주요 업무,자격요건 및 우대사항
다큐브 플랫폼팀은 음성비서 서비스에 필요한 백엔드 기능 개발 업무를 담당하고 있습니다고객에게 더 나은 서비스를 제공할 수 있도록 꾸준히 개선하고 안정적으로 운영합니다 다큐브에서 경험하실 업무 SaaS 애플리케이션 개발 및 테스트 운영 모니터링과 경험을 통한 사용자 기술적 문제 도출 및 제안 Interface 설계 개발 및 운영 Thymeleaf Springboot 기반의 SaaS 서비스 개발 테스트 자동화다큐에서 사용하는 , 백엔드 개발 경력 5년 이상이며 팀 리딩 경험을 보유한 분 Springboot Thymeleaf 에 대한 이해 및 프로젝트 경험이 있는 분 Spring Framework에 대한 이해 및 프로젝트 경험이 있는 분 Interface 개발 경험이 있는 분 REST API개발 경험이 있는 분 JMeter를 사용하여 부하테스트 및 테스트 자동화를 구축한 경험이 있는 분 테스트 및 CICD 경험이 있는 분 MVP 단위 개발 프로세스에서의 개발 경험이 있는 분 Frontend  Backend 개발 경험이 있는 분
 큐픽스에서 개발운영하는 모든 서비스의 백엔드 어플리케이션을 개발합니다 큐픽스에서 개발운영하는 모든 서비스의 인프라를 클라우드 환경에서 구축하고 운영합니다 큐픽스에서 개발운영하는 모든 서비스의 인증인가권한 서비스를 클라우드 환경에서 구축하고 운영합니다 배포 자동화 모니터링 시스템 개선 그리고 클라우드 비용 최적화를 통해 운영 환경을 지속적으로 향상시킵니다 큐픽스의 기술을 고객에게 안정적으로 제공하기 위해 각 개발팀과 호흡을 맞춥니다 영업 및 운영 지원을 위해 백오피스 API를 설계하고 개발합니다 최신 개발 트렌드 운영 안정성 제품 기능 추가 등을 종합적으로 고려하여 테스트 코드를 보강하고 기존 코드에 대한 리팩토링을 합니다 전 세계 고객들의 Compliance 요구사항을 충족시키기 위해 정보보안팀과 긴밀하게 협업합니다, 석사 학위 이상의 2년 이상 경력자 혹은 이에 준하는 실력 보유자 전문연구요원 병역특례 신입전직 가능  하나 이상의 프로그래밍 언어에 능통한 분 ex Java Typescript Python or Ruby 하나 이상의 웹 어플리케이션 프레임워크에 능통한 분 ex Spring Nodejs Django or Rails HTTP 통신에 대한 기본적인 이해를 바탕으로 RESTful API 설계개발 경험이 있는 분 기본적인 SQL 문법을 이해하고 DB 구축 및 운영 경험이 있는 분 Git JIRA Github 등의 개발환경에 대해 기본적인 사용법을 알고 있는 분 Amazon Web Services 등 클라우드 환경에서 Terraform 등의 IaC 도구를 사용하여 웹서비스 구축운영 경험이 있는 분 Elastic Stack 사용 경험이 있는 분 Event driven architecture에 대해 고민해본 경험이 있는 분 Datadog  Sumo Logic  Prometheus 등의 모니터링 도구를 사용하여 장애를 탐지하고 해결해본 경험이 있는 분 대규모 트래픽 및 글로벌 서비스 경험이 있는 분 반복적인 업무를 자동화하여 생산성을 높인 경험이 있는 분 테스트 코드 작성에 익숙하고 이를 바탕으로 지속적인 코드 리팩토링을 적용하신 분 주도적으로 제품을 설계하고 프로덕션 환경에 배포 경험을 가진 분 Linux 의 기본적인 명령어들을 사용할 수 있고 서버 관리 경험이 있는 분
백엔드 개발자는 사용자 경험을 극대화하기 위해 필요한 다양한 백엔드 콤포넌트 개발을 담당합니다자사 서비스 API 개발 및 성장하는 서비스를 효율적이고 안정적으로 제공하기 위한 다양한 업무를 수행합니다  자사 서비스의 백엔드 설계 및 개발 운영 자사 서비스 API 개발 및 운영, 서버개발 5년이상 개발 경력 서비스 운영 경험이 있으신 분 JavaSpring Boot 환경에서의 개발 능숙하신 분 BtoC 서비스 개발 경험 데이터베이스 설계 및 튜닝에 대한 이해 RDBMSNoSQL 경험자 GIT을 사용한 버전관리 경험자
 웹기반 서비스 백엔드 개발 내부 사용자를 위한 웹기반 서비스 백엔드 개발 사용자 경험 향상을 목표로 한 백엔드 시스템 운영과 개발 방식의 고도화 업무 효율성을 향상시키기 위한 개발 환경과 코드 개선, C 과 NETNET Framework NET6 ASPNET Core 6 Web API 을 사용하여 restful API 또는 daemon 개발 및 운영에 능숙 MSSQL 등의 RDB를 사용한 개발 경험 다른 팀직군과 원활하게 협업하며 명확하고 유연한 커뮤니케이션 스킬 테스트 코드 작성 및 배포 자동화CICD 경험 ELK를 사용한 검색 서비스 개발 운영 경험 Airflow 등의 워크플로우 플랫폼을 사용하여 복잡한 워크플로우 개발 운영 경험 Datadog 을 사용하여 서비스 모니터링과 튜닝 경험 MongoDB 등의 NoSQL 데이터 스토어 개발 운영 경험 Kafka 등의 데이터 스트리밍 플랫폼을 사용한 서비스 개발 운영 경험 새로운 기술에 대해 스스로 학습하고 실제로 적용하려는 데 두려움이 없는 마인드 해외 오피스 직원 유저들과 명확히 소통할 수 있는 유창한 영어 구사력 Fluent or Native
 B2B 사업 전략 수립 및 방향성 제시 신사업 포함 B2B 영업 목표 수립 및 수행 관리 Key Account 파트너사 발굴 및 성장 지원 소싱영업오퍼레이션 조직 관리 및 구성원 성장 지원 유관부서CFO 사업전략 플랫폼 등와의 협업 리딩, 만 8년 이상의 백엔드 개발 경력을 보유하신 분 MSA에 대해 설계하고 개발해본 실질적 경험이 있으신 분 Java 8 이상 Spring Boot JPA를 통한 RDBMS 연계 백엔드 개발에 대한 전문성을 보유하신 분 Restful API 설계 문서화 경험이 있으신 분 AWS 기반 환경에서 서비스 설계 및 구축 운영 경험이 있으신 분 Git 을 이용한 코드 버전관리 경험이 있으신 분 소규모 이상 프로젝트 리딩 경험이 있으신 분 협업 커뮤니케이션에 문제가 없으신 분 컴퓨터공학 전공 혹은 그에 준하는 전공 및 지식을 보유하신 분 애자일 스프린트 MVP 단위 개발 프로세스 경험이 있으신 분 캐시 비동기Kafka  MQ 동시성 이벤트 처리에 대한 지식을 보유한 분 커머스 도메인에 대한 이해 및 개발 경험이 있으신 분 Python에 대한 전문 지식이 있으신 분
 기술 지원 고객사 관리 빅데이터 인프라 설계구축 오픈소스 리서치  아키텍처 테스트 운영체계Linux OS 관리튜닝 프로젝트 수행 구축 시스템 유지보수, 경력  관련 경력 3년   LinuxUNIX 시스템에 대한 지식 운영체제 배경 지식 분산 환경에 대한 지식 네트워크아키텍처 데이터통신 기본 지식 오픈소스 도입  사용 경험 Container 환경에 대한 지식 구축형Saas Paas 시스템 경험 고객사 시스템 유지보수 경험자 우대 고객사 방문 장애 대응 경험자 우대 shell python 등 서버 관리용 스크립트 작성 가능 ansible chef Puppet과 같은 클러스터 오케스트레이션 도구 활용 경험 Hadoop 및 Hadoop Eco 활용 가능 hdfs Spark Hive Presto ZookeeperYarn 등 프로그래밍 개발 경험 Java Python 등 Technical architect 수행 경력 보유 Linux container 기반의 시스템 구축 운영 경험또는 가능자 Ceph 분산 스토리지 구축 운영 경험또는 가능자 IT 인프라 모니터링에 대한 지식 보유 Kubernetes operator 구축운영 경험 또는 가능자
 월부닷컴 서비스 리뉴얼 및 고도화 관련 전체 프로덕트 개발 과정 참여기획론칭운영 등 및 서버 운영관리 기존 LMS 기반 커머스 리뉴얼 및 신규 서비스 확장을 위한 백엔드 개발운영 월부닷컴 사용자어드민 기능 제공을 위한 API 개발 AWS 서버 운영관리 및 배포 자동화 , 백엔드 개발 7년 혹은 그에 준하는 역량을 보유하신 분 SpringbootJavaKotlin를 이용하여 웹 서비스 개발이 가능하신 분 능숙하게 다루는 2개 이상의 프로그래밍 언어를 보유하신 분 DB 설계적용활용에 대한 높은 이해도를 보유하신 분 유지보수가 쉽고 확장 가능한 코드 설계에 대한 끝 없는 욕심을 갖고 계신 분 새로운 기술에 관심이 많고 꾸준히 스스로 학습하시는 분 커머스교육 플랫폼 설계 개발 운영 경험을 보유하신 분 웹 서비스 제품 전체 개발 프로세스에 주도적으로 참여한 경험을 보유하신 분 대용량 실시간 애플리케이션시스템 아키텍쳐 관련 높은 수준의 역량과 경험을 보유하신 분 AWS 인프라 운영 경험을 보유하신 분 시니어로서 중간관리자의 역할 수행이 가능하신 분
 MSA 서비스 구현  공통 개발 설계 분석   java spring boot를 활용한 다양한 개발    message 기반 서비스 이해    github svn    REST API 설계 경험    eclipse maven    harbor argocd 사용    elasticsearch kafka, JAVA 혹은 개발 경력 7년 이상인 분 Spring framework Spring Boot 이해도가 높으신 분 CICD를 통한 빌드 테스트 배포 자동화에 대한 환경을 이해하시는 분 손해 생명 보험 도메인 경험자 다양한 Open Source 경험 Middleware 경험이 다양한 분 주어진 문제에 주체적이신 분
 EDI 서비스를 위한 Java 개발 및 운영 업무 API 연계 개발, Java MSSQL 사용 가능 해당직무 근무경험 API DATA 변환  Oracle Nexacro OZ Report 사용 가능
 JavaSpring boot 서버 유지보수 및 개발 Spring boot MySQL Redis를 주력으로 사용하며 AWS를 이용합니다 KiT Album 운영 서비스의 사용성 개선 안정적인 시스템 운영을 위한 지속적인 코드품질 관리와 설계 개선, Spring boot 경력 1년 이상 문제를 찾고 해결하는데 재미를 느끼시는 분 자기가 만든 앱이 사람들에게 쓰일 때 뿌듯하신 분 성장하는 회사에서 같이 개발문화를 만들어나가실 분 능동적으로 개발 관련 문서 탐독 및 지식 습득이 원활하신 분 AWS Git 유경험자 자기 코드를 남에게 설명하는게 어렵지 않으신 분 Backend Production 환경 실무 경험 KPOP 팬덤 문화에 대한 이해 오픈소스 프로젝트 참여 경험 대용량 트래픽 대용량 데이터 핸들링 경험이 있으신 분 영어를 통한 개발 정보 습득이 원활하신 분
PLC 로직 개발 및 전장설계    물류자동화 부문의 자율주행로봇 차상장치    물류자동화 부문의 고정설비 장치,초대졸 이상경력 5년 이상지방해외 출장 가능자다양한 PLCMitsubishi LS Siemens 및 모션 제어 경험 보유자AGVAMR자동화 PLC Program 개발 경험자 우대경력 8년 이상물류 자동화 현장 경험자 우대
 Product Division의 Platform Team에 속해서 Product Manager Designer Writer와 함께 제품을 개발하고 개선합니다  광고 성과를 측정하기 위한 대시보드 및 공개 API 개발을 위해 코드를 작성하고 테스트 합니다 단위 테스트 통합 테스트를 만 들고 자동화하며 유지 가능한 시스템을 만듭니다 다른 개발자가 작성한 테크 스펙과 개발한 코드를 검토하며 설계와 구현에 대한 모범사례를 만들어갑니다 복잡한 디지털 광고 도메인을 간결하게 만들고 이를 확장 가능한 시스템에 녹여내기 위해 고민합니다 내부에서 만들어진 기능을 더 잘 사용하도록 내부 관리 웹 서비스를 만들며 가이드 문서를 작성합니다, 3년 이상의 백엔드 개발 경력 또는 그에 준하는 경험 및 역량 비즈니스 요구사항을 이해하고 쉽게 확장이 가능한 설계를 해본 경험 테스트 코드의 중요성을 이해하고 더 좋은 테스트 코드를 작성한 경험 논리적 사고를 기반으로한 뛰어난 의사소통 능력으로 동료와 함께 더 큰 가치를 만든 경험 AWS GCP Azure와 같은 클라우드 서비스 위에서의 개발 코드 작성 검토 버전관리 테스트 빌드 배포 운영 장애 대응을 포함한 소프트웨어 개발 수명 주기 1년 이상의 제품 개발 경험 추상적이고 모호한 문제를 정의하고 개선안을 제시해 더 나은 제품을 만들어본 경험 스스로 높은 기준을 설정하고 기준을 맞추기 위해 강한 끈기와 함께 주도적으로 과업을 완수해본 경험 컴퓨터 과학공학 또는 이와 동등한 학사 학위 이상 더 나은 엔지니어가 되기위해 노력한 경험 광고 도메인에서 개발해본 경험
 API 로그 서버 개발 및 유지보수 대용량 데이터 수집가공 ElasticSearch 구축및 운용 인프라AWS 구축및 유지보수, Nodejs및 Nestjs를 이용한 웹 서버 개발 및 유지보수 경험 3년이상 GraphQL Typescript TypeORM Postgresql 유경험자 PHP Laravel Framework 유경험자 백엔드 이외의 개발 기술에도 관심이 있거나 이해가 있으신 분 커뮤니케이션이 원활하신분
 딥 휴먼 기술로 디지털 혁신을 만들고 이를 통해 아름다운 경험을 제공하는 Product 서버를 설계하고 개발해요Deep Human1장의 사진 30초의 음성 학습 데이터의 적은 데이터로 창의적인 영상을 실시간 수준으로생성하는 딥러닝 모델 클레온이 갖고 있는 원천 기술입니다더 많은 정보를 보고 싶으시다면 클레온 홈페이지를 방문해주세요  최고의 가치를 제공하기 위해 시스템 서비스 설계부터 운영까지 보이지 않는 모든 일에 투입되어요 트랜디한 기술을 활용하여 서비스가 안정적으로 운영될 수 있도록 하며 유저들의 보이스를 듣고 빠르고 유연하게 문제를 해결해요 확장 가능한 모듈 구조를 고민하고 개선해요 개발 환경을 개선해요 서로의 코드를 공유하고 리뷰해요 최신 기술을 함께 학습하고 공유해요,을 사용하여 어느 정도 개선 했는지 구체적으로 이력서에 작성해주세요 서비스 초기 단계에 참여해본 경험이 있다면 기술해주세요 Jira Confluence 등 협업 툴 사용 경험이 있으시면 좋아요
담당하게 될 업무입니다 SwiftMR 의 Global 한 서비스를 위해 대규모 SaaS 서비스 아키텍쳐를 설계하고 개선 담당 Scalable 한 운영을 위한 관련 서버 및 서비스 개발 담당 Licensing Billing 서비스 개발 담당 에어스메디컬 백엔드 개발 스택    Golang Gin Chi NestJS Typscript Python RestAPI GraphQL Hasura PostgreSQL RabbitMQ    AWS EKS k8s Gitlab ArgoCD,업무 수행에 필요한 자질입니다 백엔드 실무경력 5년 이상 혹은 이에 준하는 실력을 갖추신 분 SaaS 서비스 아키텍쳐를 설계를 주도하거나 참여한 경험이 있으신 분 Billing 과 라이센싱 관련 서비스 개발 경험이 있으신 분이런 분이면 더욱 좋습니다 MSA 에 대한 이해도가 있으신 분 효율적이고 지속가능한 개발 방식과 개발 방법문화 정착에 관심 있으신 분 주도적으로 개발을 리드해본 경험이 있거나 해보고 싶으신 분
담당하게 될 업무입니다 의료영상DICOM 의 전송 TCP 분류를 하여 처리하는 전체적인 SwiftMR 제품의 백엔드 파이프라인 개발 및 고도화 담당 NET 프레임워크를 활용하여 Domain Driven Design 을 따르는 REST API 기반 서버 개발 SwiftMR SaaS 플랫폼을 구성하는 서비스의 신규 API 를 개발 에어스메디컬 엔드 개발 스택    C NET ABP Framework  NestJS Typescript Golang Gin REST API GraphQL PostgreSQL RabbitMQ Redis    AWS k8s ArgoCD Gitlab,업무 수행에 필요한 자질입니다 백엔드 실무경력 1년 이상 혹은 이에 준하는 실력을 갖추신 분 하나 이상의 프로그래밍 언어에 능숙하신 분 REST API 에 대한 이해가 있고 Restful API 설계가 가능하신 분 RDBMS 에 대한 이해가 있고 PostgreSQL 사용경험이 있으신 분이런 분이면 더욱 좋습니다 애자일한 개발방식의 장점을 이해하고 경험이 있으신 분 테스트 코드 작성 및 코드 리뷰를 실천하시는 분 Database 에 대한 관심이 많으시고 성능 최적화를 진행해보신 분 RabbitMQ 등 비동기 메시지 시스템 경험이 있으신 분
 React Recoil 기반의 내부 백오피스 웹 프론트엔드 개발 ThreeJS 활용 웹 에디터 및 SDK 개발, html css javascript 등 전반적인 웹 프론트 개발이 가능한 기초 지식 react typescript 활용 개발 경험 객체 지향 프로그래밍에 대한 이해 자료구조 운영체제 컴퓨터 아키텍처 네트워크 환경에 대한 이해 기본적인 git 활용 빠르게 자주 바뀌는 프론트엔드의 새로운 기술 트렌드를 적극적으로 학습  활용하기 위해 항상 배우려는 의지 관련학과 전공 복잡한 프론트엔드 웹앱의 상태관리 경험 HTML canvas WebGL WebGPU WebAssembly 등을 활용한 이미지 처리 프로그램 개발 경험 번들링 메모리 최적화를 개선하기위한 노력을 해본 경험 모바일 앱 개발 경험 AWS 등 클라우드 개발 환경 경험 포토샵 일러스트 블렌더등 그래픽 편집 도구 활용 경험 Nodejs JAVA Python Rust 백엔드 개발 경험 프론트엔드 CICD 구축 경험 Docker 활용한 개발 환경 구성 경험 AI 를 활용한 이미지 처리 경험
 BackOffice  Billing 운영 개발자는 주로 이런 업무를 해요 Spoon 서비스 국가 Billing  Exchange 개발 및 유지보수 SpoonRadio BackOfficeSIMS 운영 및 개발   유관 부서와의 커뮤니케이션   스푼라디오 주요 시스템 개발 및 유지보수, 이런 분과 함께하고 싶어요 백엔드 개발실무 5년 이상 또는 그에 준하는 역량을 보유하신 분 프론트엔드VUE 개발실무 2년 이상이신 분 JavaSpringBoot에 대한 실무 지식과 최신 기술 및 고도화 적용이 가능하신 분 RESTful API에 대한 경험 및 이해도를 보유하신 분 클라우드 환경AWS 등에서의 개발 경험을 보유하신 분 비즈니스 요구사항을 분석하여 설계 및 개발 운영 경험을 보유하신 분 비개발 직군과의 원활한 커뮤니케이션이 가능하신 분우대사항 이런 분은 더욱 반가워요 대용량 트래픽 서비스 개발 및 운영 경험을 보유하신 분 MSA에 대한 이해도를 보유하신 분 Git 사용에 익숙하신 분 Kotlin 경험을 보유하신 분 TDDBDD 경험을 보유하신 분 Spring WebFlux 경험을 보유하신 분
 JAVA 개발 및 Project Management 특급 개발자 VAN 이중화 및 간편 결제 연동  결제수단 확대비인증 개발 PGVAN System  Simple Pay Payment mothod 설계 및 개발고도화 Payment System 총괄 PM 및 개발 고도화 스킬 적용 및 설계개발 은행권 Java 고급 개발자 고급 개발자 고급 개발자 PL 고급 개발자 분석 설계 VAN 이중화 서비스 개발 신규 VAN 시스템을 추가 하여 이중화 구성 시스템 개발 VAN 이중화 시스템 개발 분석 및 설계 은행권 Java 중급 개발자 중급 개발자 정산 시스템 개발 가맹점 정산 시스템 개발 JavaScript UI 퍼블리싱 개발자 초중급 개발자 가맹점 화면 Publising PG 결제 화면 Publising 가맹점 관리 화면 Publising VAN 연동 시스템 개발 중급 개발자 신규 개발된 VAN 모듈 연동 개발 BackOffice 시스템 개발 초중급 개발자 가맹점 연동 REST API PG 결제 연동 REST API 관리자 및 시스템 연동 관련 REST API Java 기반 DBA 개발자 고급 개발자 VAN사 기준정보 EDI 테이블 다중화 구조 설계 다중 VAN 사 카드사 CATID 등록 테이블 설계 VAN사 연동 결제 정산 관련 테이블 수정 설계 EDI 및 VAN 설정 기존 등록된 데이터 마이그레이션 작업 논리물리 모델 설계 표준용어도메인 및 DDL DB 컨벤션 및 엔티티 네이밍 컨벤션 정리 실시간 Database 관리 및 튜닝 백업복구 장애대응 및 예방 활동 RAC 운영 관리 Replication MHA Maxscale 운영 관리,특급 석사 기준 경력 108개월 이상 4대 보험 기준 학사 기준 경력 144개월 이상 4대 보험 기준 전문학사 기준 경력 180개월 이상 4대 보험 기준고급 석사 기준 경력 72개월 이상 4대 보험 기준 학사 기준 경력 108개월 이상 4대 보험 기준 전문학사 기준 경력 144개월 이상 4대 보험 기준 고졸 기준 경력 180개월 이상 4대 보험 기준중급 석사 기준 경력 36개월 이상 4대 보험 기준 학사 기준 경력 72개월 이상 4대 보험 기준 전문학사 기준 경력 108개월 이상 4대 보험 기준 고졸 기준 경력 144개월 이상 4대 보험 기준초급 석사 기준 경력 36개월 미만 4대 보험 기준 학사 기준 경력 72개월 미만 4대 보험 기준 전문학사 기준 경력 108개월 미만 4대 보험 기준 고졸 기준 경력 36144개월 4대 보험 기준 JAVA 개발 및 Project Management PGVAN 시스템 개발 경력자 우대 금융권 시스템 개발 경력자 우대 은행권 Java 고급 개발자 PGVAN 시스템 개발 경력자 우대 금융권 시스템 개발 경력자 우대 은행권 Java 중급 개발자 PGVAN 시스템 개발 경력자 경험 우대 금융권 시스템 개발 경력자 우대 정산 시스탬 개발자 우대 JavaScript UI 퍼블리싱 개발자 JSP Servelet 기반 웹 화면 개발 경험 우대 금융권 시스템 개발 경력자 우대 VAN 연동 시스템 개발 PGVAN 시스템 개발 경력자 우대 금융권 시스템 개발 경력자 우대 BackOffice 시스템 개발 PGVAN 시스템 개발 경력자 우대 금융권 시스템 개발 경력자 우대 Java 기반 DBA 개발자 PGVAN 시스템 개발 경력자 우대 금융권 시스템 개발 경력자 우대
 웹기반 서비스 백엔드 개발 내부 사용자를 위한 웹기반 서비스 백엔드 개발 사용자 경험 향상을 목표로 한 백엔드 시스템 운영과 개발 방식의 고도화 업무 효율성을 향상시키기 위한 개발 환경과 코드 개선, C 과 NETNET Framework NET6 ASPNET Core 6 Web API 을 사용하여 restful API 또는 daemon 개발 및 운영에 능숙 MSSQL 등의 RDB를 사용한 개발 경험 다른 팀직군과 원활하게 협업하며 명확하고 유연한 커뮤니케이션 스킬 테스트 코드 작성 및 배포 자동화CICD 경험 ELK를 사용한 검색 서비스 개발 운영 경험 Airflow 등의 워크플로우 플랫폼을 사용하여 복잡한 워크플로우 개발 운영 경험 Datadog 을 사용하여 서비스 모니터링과 튜닝 경험 MongoDB 등의 NoSQL 데이터 스토어 개발 운영 경험 Kafka 등의 데이터 스트리밍 플랫폼을 사용한 서비스 개발 운영 경험 새로운 기술에 대해 스스로 학습하고 실제로 적용하려는 데 두려움이 없는 마인드 해외 오피스 직원 유저들과 명확히 소통할 수 있는 유창한 영어 구사력 Fluent or Native
백엔드 API 개발 및 아키텍쳐링 백엔드 API 개발 및 서비스 개편 DBPostgresql 설계 및 구축 Message streaming service environment 설계 및 구축  Redis  Kafka  MQ 서버 및 인프라 자동화 단계적 마이크로 서비스 전환 배포 및 운영 관리 , 백엔드 업무 경력 5년 이상 보유하신 분 RDB NoSQL 설계 및 활용 능력 NodeJS GraphQL 프레임워크 활용 능력 Web Socket Message Streaming Service우대사항 대규모 서비스 운영 경험 Optimization 역량 및 경험 Server Side Cache 활용 능력 RESTful API 설계 역량 Database Architecture 능력
BackEnd 디지털 광고를 집행하기 위한 광고 서버 시스템 개발 비즈니스 로직 연구 개발 클라우드 서비스AWS를 기반으로 한 아키텍처 설계 구현 OpenRTB DSP 개발  유지보수 AWS Cloud Infra 구성 관리 및 EKSECS 환경 셋팅 SQL  MongoDB  Redis 핸들링 외부 솔루션 연동 모듈 개발, 7년 이상의 BackEnd 개발 유경험자 nodejs java c 등 Restful API에 대한 이해 및 개발 경험이 있는 분 Cloud Infra에 대한 이해가 있는 분 Linux 시스템에 대한 기본 지식이 있는 분 Container 기반 환경에 대한 경험이 있는 분 IT 관련 학과 졸업자 광고 플랫폼 설계 및 개발 경험이 있는 분 대용량 시스템 설계 및 개발 경력이 있는 분 항상 실험하며 지식을 공유하는 분 팀 리뷰를 통해 같이 일하는 습관을 가진 분 포트폴리오 및 git 제출한 분 Fullstack 개발이 가능한 분
Trala Lab에서 만들어가는 게임 플랫폼의 블록체인 백엔드 시스템 개발 및 유지보수를 합니다블록체인 기술을 이용한 스마트 컨트랙트를 개발합니다블록체인 기술을 활용한 API를 설계하고 구현합니다블록체인 기반 분산 데이터베이스를 설계하고 구축합니다블록체인 기술 동향을 조사하고 개발에 적용합니다,3년  7년의 유관 경력 및 그에 준하는 경험이 있으신 분블록체인 백엔드 개발경험이 있거나 이에 준하는 기술을 보유중이신 분블록체인 Smart Contract를 1종류 이상 개발 경험이 있으신 분Golang C C Rust NodeJS 언어중 하나 이상 능숙하게 사용가능하신 분AWS Git Linux 시스템 활용 경험이 있는 분지속적인 통합 자동화 테스트 디버깅 등의 프로그램 개발 툴 사용 경험이 있는 분새로운 기술과 개발 방법을 습득하고 이를 적용해 문제를 해결할 수 있는 능력이 있는 분블록체인 산업과 게임 산업에 대한 경험이 있으신 분블록체인 프로젝트를 런칭부터 운영까지 endtoend 업무 경험이 있으신 분오픈소스 컨트리뷰터로 참여해본 경험이 있으신 분블록체인 해커톤에 참여하여 수상 경험이 있으신 분영어로 의사소통 하는데 큰 어려움이 없으신 분전산 관련 전공이신 분
 백엔드 아키텍처 설계 및 개선 MSA 기반의 서비스 개발 프론트엔드백엔드 API 서버 개발 운영 대용량 데이터를 실시간으로 처리하는 아키텍처 설계 구축 운영 문제 해결을 위해 새로운 기술 검토 도입 오토위니 개발 그룹을 소개합니다  오토위니가 운영 중인 플랫폼을 관리하는 개발그룹은 백엔드프론트엔드 개발자 총 16명으로 구성되어 있습니다 플랫폼오토위니 옥션위니 위니로지스 등에 따라 세부 조직이 구성되어 있습니다 협업 툴을 통한 효율적인 업무 관리를 선호합니다 Jira Confluence Figma 등 DevOps 문화를 정착하고자 합니다 코드 리뷰 세션을 통해 개발 지식 공유에 힘쓰고 같이 성장하고자 합니다 원한다면 서버 DB 네트워크 등 업무 전환도 가능합니다 플랫폼을 만드는 모든 구성원과의 소통과 협업이 원활합니다 전체 , Java Spring Framework 기반 실무 개발 경력 5년 이상 주도적으로 백엔드 아키텍쳐를 설계해본 경험이 있으신 분 AWS 등 클라우드 환경에서 서비스 개발운영 경험이 있으신 분 유저가 겪는 문제점을 찾고 기술로 해결하는데 관심 있으신 분 Jira Confluence 등 협업툴 사용에 익숙하신 분 아키텍처 변경에 따른 마이그레이션 경험이 있으신 분 꾸준한 학습과 내가 아는 것을 공유하는 것을 좋아하시는 분
채팅형 게임 서버 SaaS를 설계하고 프로그래밍합니다룸형 게임 서버 SaaS를 설계하고 프로그래밍합니다월드형 게임 서버를 설계하고 프로그래밍합니다AWS 위주의 인프라를 운영합니다,C TCPUDP 소켓 서버 프로그래밍 경력이 7년 이상이신 분을 찾습니다멀티 쓰레드 처리  프로그래밍 능력을 보유하신 분이 필요합니다국내 top 10 게임 개발사에서 소켓 서버 개발을 경험하신 분을 우대합니다프라우드넷 아이펀엔진을 이용해서 MMO 게임 개발을 경험하신 분을 우대합니다동시 접속 2000명 이상 수용 가능한 소켓 서버 개발을 경험하신 분을 우대합니다100 명 이상 규모 회사의 백엔드 플랫폼 팀에서 개발을 경험하신 분을 우대합니다
 레진 코믹스 및 글로벌 웹툰 플랫폼 Backend 서비스 개발 개발 및 운영상 발생하는 이슈 개선 기 개발된 서비스 고도화 및 효율적인 서비스 제공을 위한 점진적인 개선, 3년 이상의 개발 경력을 보유하신 분 Java 및 Kotlin에 대한 이해도가 있으신 분 웹 서비스에 대한 이해도가 높으며 REST API 기반의 설계 및 개발이 가능하신 분 관계형 데이터베이스 기반의 개발 경험 및 SQL 작성에 어려움이 없으신 분 코드 품질에 대한 고민을 하시는 분 Spring Framework 기반의 3년 이상 개발 경험이 있으신 분 Kotlin을이용해서 Spring Framework기반의 애플리케이션 개발 경험이 있으신 분 PythonDjango을 이용한 서비스 개발 경험이 있으신 분 관계형 데이터베이스 모델링이 가능하신 분 대규모 트래픽이나 대용량 데이터 처리 경험이 있으신 분 AWS 환경에서의 서비스 개발 및 운영 경험이 있으신 분
1 마케팅 솔루션그루비의 신규 기능 및 설계 및 구현  사업부 전략 및 비즈니스 목표를 이해하여 그에 맞는 개발 프로젝트 목표 설정 및 실행   팀원들의 역량 및 ,1 웹 서비스FrontendBackend에 대한 Java 개발 경력 9년 이상  Spring SpringBoot Javascript jquery json 개발 경험  AWS GCP 등의 클라우드 컴퓨팅 엔지니어링에 대한 이해 또는 개발 경험  NoSQLMongoDB 등 및 RDBMSPostgreSQL MariaDB 등 활용 개발 경험  Git을 활용한 형상관리 활용 경험2 자사 솔루션 또는 자사 서비스 개발 및 개발 팀 리딩 경험   SaaS에 대한 기술 및 비즈니스 이해 및 개발 경험  애자일 또는 스프린트 방식의 개발 경험 및 팀 리딩 경험3 기타 다양한 유관 업무 부서 직군 직급과의 업무 소통 및 조율 경험4 개발팀 관리 매니징만을 전담하는 것이 아닌 실제 개발프로그래밍 실무 역량 보유 다양한 직군과의 원활한 커뮤니케이션이 가능하신 분 개발팀 리딩 및 팀원의 기술 역량 관리가 가능하신 분 실사용자용 자사 서비스를 런칭하여 운영해보신 분 외국어 영어로 되어 있는 해외 개발 문서를 이해할 수 있는 능력
