주요 업무,자격요건 및 우대사항
 온라인마케팅 전략 수립 및 실행 검색엔진 최적화SEO를 통한 웹사이트 트래픽 증대홈페이지 및 온라인스토어관리 소셜미디어 및 블로그 등의 콘텐츠 마케팅 기획 및 운영 온라인광고 캠페인 구성 및 운영  온라인마케팅 결과 데이터 분석 및 보고서 작성, 학력 무관  경력3년이상 필수 디자인포토샵일러스트 능숙자퍼포먼스마케팅 가능한 분 검색엔진 최적화SEO 소셜미디어 마케팅 등의 전략 및 도구에 능숙한 분 온라인광고 플랫폼네이버 구글 등 운영 경험이 있는 분 데이터 분석 및 보고서 작성에 능숙한 분 커뮤니케이션 능력 및 문제해결 능력을 갖춘 분 식품 및 건강기능식품업종에서의 온라인마케팅 경력이 있으신 분 온라인마케팅 전략 수립 및 실행에 대한 전문적인 지식이 있는 분 자발적인 프로젝트 기획 및 성과 창출 경험이 있으신 분 웹사이트 개발 및 운영 경험이 있으신 분
기업 뉴미디어 채널 기획 및 운영     유튜브 채널 기획 운영 제작부서와의 협업     브랜디드 콘텐츠 기획 및 제작부서와의 협업     유튜브 외 기타 소셜미디어 운영디지털 마케팅 전략 수립 및 데이터 관리     브랜드 미디어 채널 방향성 제안     브랜드 미디어 운영 전략 수립 및 콘텐츠 기획 디지털 마케팅 운영 및 성과 관리     영상 캠페인 이벤트 기획 및 제작부서와의 협업      스토리텔링 소재 발굴 및 외부 인플루언서 협업     리포트 작성 및 전략에 따른 성과 관리 신규 프로젝트 제안서 작성 및 PT광고주 및 협력사 커뮤니케이션, 해당분야 경력 2년  8년  디지털 플랫폼유튜브 소셜미디어 등에 대한 이해도가 높으신 분 디지털 마케팅 프로젝트 경쟁 PT 참여 및 수주 경험이 있으신 분 신규 프로젝트의 제안서 작성 경험이 있으신 분 해외여행에 결격 사유가 없는 분 뉴미디어 콘텐츠 트렌드에 대한 관심이 많으신 분 광고 마케팅 에이전시 또는 IMC 경험이 있으신 분 아이디어 제시와 의견 교류에 거리낌이 없으신 분 클라이언트와의 원활한 커뮤니케이션 역량을 가지신 분
섬세이 브랜드의 바운더리 및 팀원의 시야를 확장시킵니다 해외 신규 제휴처 확보 및 관리 커뮤니케이션 해외팀 광고 관리 커뮤니케이션 콘텐츠 촬영 커뮤니케이션 해외 샘플 출고 및 정산 필수 제출서류 1 중요 나는 어떻게 살다 가고 싶은가를 생각해보고 적어 제출해주세요 분량 자유2 자기소개서 및 경력기술 포함 이력서, 25년차 학력 무관 영어 소통하는 것에 능숙하신 분 미국 시장에 대한 이해도가 높은 분 남자의 경우 병역필 또는 면제자 신용 정보 보호 및 이용에 관한 법률상에 결격 사유가 없는 분 기타 취업 규정이나 법령에서 정하는 결격 사유가 없는 분 해외에서 제품 및 서비스를 홍보 및 판매해보신 분
 Naver Kakao Google Meta 등 주요 광고 매체 운영 광고 소재 크리에이티브 기획 온라인 광고 계정 세팅 및 집행 광고성과 분석 및 인사이트 도출 온라인 광고 매체 제안, 경력학력 무관 광고 에이전시 마케터를 꿈꾸시는 분 밝고 긍정적이며 열정적인 에너지를 가지신 분 주도적이며 능동적이이며 계획실행분석 및 검증 프로세스 기반의 논리적이신 분 검색광고마케터 1급 or GAIQ 자격증 보유자 엑셀PPT컴퓨터 활용능력 우수한 분 SNS에 관심 많으며 커뮤니케이션 우수한 분
캠페인 AE는 이런 포지션입니다다양한 파트너와 업무 협업을 통해 최고최선의 결과물을 만들어내는 포지션이에요MANAGER SENIOR 뿐 아니라 JUNIOR와도 적극 소통하는 중간관리자로서의 커뮤니케이션을 수행하는 포지션이에요회사의 경영 전략과 비전을 이해하고 공유하는 포지션이에요이런 업무를 담당하시게 됩니다클라이언트와의 커뮤니케이션을 통해 Needs를 정확히 파악하고 충족시킬 방안을 마련해요오프라인공간을 중심으로 디지털 연계의 브랜드 커뮤니케이션 및 캠페인 전략을 수립해요남다른 인사이트를 바탕으로 온오프라인 캠페인 론칭 프로모션 광고 기획 등 폭넓은 마케팅 업무를 수행합니다프리젠테이션부터 클라이언트 소통 및 6개월 이상의 브랜드 마케팅 리테이너 커뮤니케이션을 담당해요Creative 제작을 위해 FIG의 내부 팀 또는 외주 파트너 업체 등 다양한 파트너와 업무 협업을 하게 됩니다,이런 능력을 필요로 해요직무 경력 5년 이상의 경력 또는 그에 준하는 경험을 보유한 분중소형 프로젝트 리딩 경험 IMC 캠페인 실행 경험 우대마케팅 및 브랜드 트렌드에 대한 이해를 바탕으로 클라이언트를 만족 시킬 수 있는 문서작성 Skill을 가진 분다양한 파트너와의 CoWorking 경험을 가진 분이런 능력이 있으시다면 더욱 좋아요MANAGER의 업무 방향성을 파악하고 이해하며 실무에 적용할 수 있는 능력을 가진 분느낌이나 감이 아닌 전략적으로 기획에 접근하시는 능력을 가진 분조직 목표 달성을 위해 일하며 중간관리자로서의 경험을 가진 분
 잠재 고객 발굴을 위한 리드제너레이션 기획 실행 획득한 리드 단계에 따른 채널 전략 수립 및 실행 인지도 제고를 위한 회사제품 브랜딩 고객 제품 관계자 언론 등의 특성을 이해하고 필요로 하는 정보를 제공 Media  Press 채널 기획 및 외부 응대 전시회 박람회 학회 등 오프라인 행사 기획 및 수행 해외전시 포함, 학력  4년제 대졸 마케팅 경력 3년 이상  8년 이하 영어 능통자 커뮤니케이션 능력이 우수 하신 분 다양한 채널을 통한 마케팅 기획 경험자 다양한 직권과의 협업에 익숙하신분 고객 니즈에 대해 높은 이해도를 가지신 분 
  타겟 고객에 대한 세일즈 전략을 수립하고 실행합니다  B2B 마켓을 타겟하는 마케팅 전략을 수립하고 실행합니다  B2B 형 미리캔버스에 대한 이해를 바탕으로 세일즈 PT를 진행합니다  사업 제휴처를 발굴합니다 , 3년 이상의 SaaS 및 B2B대기업 공기관 등 세일즈 경험 자신만의 고객사 관리방법 보유 Clevel 대상으로 세일즈 PT 경험 협상가 마인드셋을 기반으로 한 대내외 커뮤니케이션 스킬 데이터 기반의 전략적 사고방식 Go To Market 전략 수립과 실행에 경험이 있거나 관심이 많은 분 신규 솔루션 사업전략 기획 및 실행 경험 재피어 구글독스 CRM 사용경험 인바운드 아운바운드 콜드콜 경험 자기주도적 업무 진행 설명과 설득의 차이점을 아시는 분
 광고 운영 및 관리 전략 수립 이커머스 채널 운영, 3년 이상의 디지털 마케터 경험이 있으신 분 검색광고 대행사 경험이 있으신 분 비딩 제안 참여 이력이 있으신 분
너무나도 사랑스럽고 자랑스러운 우리 플랫폼의 가치에 대해서 고객분들께 효과적으로 전달해 주고 더 나은 사용자 경험을 전달해주실 마케터분을 찾고 있습니다실제 써보신 분들이 더욱 감탄하시는 우리 플랫폼에 대해서 왜 진작에 모르고 있었을까요 라는 피드백을 받는것이 사실 너무 안타까운 상황입니다능력있는 동료분들과 5년에 걸쳐 자체적으로 생산해내는 데이터는 어느 글로벌 시장에 진출해도 뒤지지 않을 수 있는 퀄리티의 결과물을를 만들고 있다고 자부하고 있는데요이제 막 완성된 저희의 해상 운송 가시화 플랫폼에 대해서 일관된 경험과 가치감동이 있는 스토리를 담아 고객분들께 전달해 드리고 싶고 저희가 확보한 데이터를 통해 숨겨진 가치를 찾아주실 분과 같이 하고 싶습니다물류 IT라는 글로벌 비즈니스를 하는 씨벤티지에서 흥미진진한 커리어를 한번 쌓아보세요이런 일을 같이 하고 싶어요저희는 현재 로컬마케팅을 담당하며 국내 Sales Leads 확보를 위해 필요한 전략을 수립하고 실행하실 수 있는 분을 찾고 있습니다 B2B SaaS 서비스의 Sales Pipeline 구축을 위한 마케팅 계획 수립 및 실행 Website 최적화 Webflow 기반 Marketing Contents 기획 및 작성 온라인 광고 집행 및 관리 Google Naver 등 데이터 기반 마케팅 인사이트 도출 Google Analytics 웨비나  전시회 기획 및 실행 동영상 기획 및 제작,이런 분을 찾고 있어요 B2B 마케팅 경력 3년 이상 있으신 분 의사소통과 업무공유가 신속하고 민첩한 스타트업 문화에 적합한 성향 데이터 분석을 통해 구체적인 인사이트를 도출할 수 있는 분이런 분이시면 더 좋을 것 같습니다 데이터를 기반으로 서비스를 성장시켜 본 경험이 있으신 분 스타트업의 마케팅 전략과 실행 방안 수립을 경험해보신 분 물류 IT 산업 특성 및 트렌드를 이해하고 이를 반영할 수 있는 분 논리적 사고 데이터 기반의 마케팅에 관심이 있으신 분
 자체 커뮤니티 회원 확보 목적 컨텐츠 기획 인플루언서 협력 제안 및 소통 숏폼 및 롱폼 영상 컨텐츠 기, 컨텐츠 및 카피를 바탕으로 고객 설득을 해보신 분 데이터 분석을 기반으로 마케팅 인사이트 도출이 가능하신 분 문제 해결을 위해 집요하게 끝장을 보시는 분 이커머스 마케팅 직무 경험 스타트업 근무경험이 있으신 분 퍼포먼스 및 바이럴 마케팅을 경험해보신 분
 브랜드와 인플루언서를 매칭하여 매출을 만들어내는 팀입니다 플랫폼에서 활동하는 인플루언서들이 선호할만한 상품을 소싱하고 관련 벤더 입점을 진행합니다 인플루언서들의 컨셉과 타겟을 반영하여 적합한 제품을 제안하고 공동 구매를 기획합니다 라이브커머스 프로필 링크 등 인플루언서와 연관된 다양한 커머스 업무를 진행합니다,없음  플랫폼 혹은 벤더사 MD 경력이 있는 분 매출을 만들어낼 역량과 감각이 있으신 분 협업 및 커뮤니케이션 역량이 뛰어난 분 업무를 진행함에 있어 주도적인 분 책임감이 강하고 성실한 분 업무에 대해 무서워 하지 않고 당차게 들이댈수 있는 분 그리고 무엇보다도 저희와 코드가 맞는 분일 외에는 간섭안하고 일을 통해서 자신을 완성하고자 하는 분
 브랜드에 적합한 해외 인플루언서 섭외 및 관리 영어권  글로벌 국가 인플루언서 릴레이션십을 통한 협업 체계 구축 제품 홍보를 위한 매체 별 시딩 및 모니터링 일본 공식 SNSIG Tiktok TW FB Youtube콘텐츠 업로드 및 관리 인플루언서 마케팅에 필요한 제품 브리핑 자료 작성영문 해외 뷰티 시장 트렌드 분석, 경력무관 신입 지원가능 비즈니스 영어 가능자 한국어 의사소통 가능한 원어민 가능 원활한 커뮤니케이션 능력 보유하신 분 영문으로 인플루언서와 서면 ex 메신저 이메일 등 소통 가능하신 분 원어민 우대 뷰티 트렌드에 대한 관심과 이해도가 높으신 분 인플루언서 마케팅에 이해도가 있으신 분
 브랜드에 적합한 일본 인플루언서 섭외 및 관리 인플루언서 릴레이션십을 통한 협업 체계 구축 제품 홍보를 위한 매체 별 시딩 및 모니터링 일본 공식 SNSIG Tiktok TW FB Youtube콘텐츠 업로드 및 관리 인플루언서 마케팅에 필요한 제품 브리핑 자료 작성일문 일본 뷰티 시장 트렌드 분석, 경력무관 신입 지원가능 JLPT N2급 이상 혹은 JPT 700점 이상 보유하신 분 한국어 의사소통 가능한 원어민 가능 원활한 커뮤니케이션 능력 보유하신 분 일문으로 인플루언서와 서면 ex 메신저 이메일 등 소통 가능하신 분 원어민 우대 뷰티 트렌드에 대한 관심과 이해도가 높으신 분 인플루언서 마케팅에 이해도가 있으신 분
 루아페 라비킷 에르고바디 커뮤니티 중심 이벤트 및 체험단 운영 인플루언서 마케팅 전략 기획 인플루언서 섭외 및 커뮤니케이션,필수 Skillset 커뮤니티 인플루언서 커머스 및 협찬 관련 경력이 1년 이상이신 분 인플루언서 마케팅 기획 및 컨텐츠 디렉팅이 가능하신 분 경쟁사 분석 및 트렌드 분석 역량이 있으신 분필수 Mindset다양한 이해관계자들과 원활한 커뮤니케이션이 가능하신 분피드백에 대하여 긍정적으로 받아들이고 개선하려는 의지가 있는 분주도적으로 배우고자 하는 의지가 있는 분 유관업계 미디어커머스브랜드 마케팅 경험이 있으신 분
 비플레인 SNS 콘텐츠 기획 및 운영 관리 비플레인 서포터즈 체험단 등 바이럴 운영 인플루언서 마케팅 기획 및 운영 연간 브랜딩 캠페인 운영 서포트, SNS 운영 콘텐츠 기획 경력이 2년 이상이신 분  뷰티 유튜버에 흥미와 관심도가 높으신 분 창의적이고 전략적인 콘텐츠 기획 역량을 보유하신 분브랜드 SNS 관리 경험자인플루언서 마케팅 경험자
 대행사 대상 디지털광고 캠페인 기획운영 광고 효과성과 분석 및 리포팅 대행사 대상 신규 캠페인 제안 및 클라이언트 커뮤니케이션, 미디어 에이전시 광고대행사 등 AE 경력이 최소 1년 이상이신 분 디지털 광고 캠페인 집행운영 경험을 보유하신 분 문제 해결 역량과 성과목표 지향적 성향을 보유하신 분 도전적이고 포기하지 않는 강인한 의지가 있으신 분 미디어렙사 경력을 보유하신 분 MS OfficeExcel Power Point 등 사용 능력이 우수하신 분 
 퍼포먼스 마케팅 게임보험 디지털 미디어 전략 수립 및 기획 데이터 분석 및 인사이트 도출 클라이언트 커뮤니케이션 및 관리 컨텐츠 기획, 국내외 4년제 학사 이상 대행사 혹은 인하우스 퍼포먼스 마케팅 실무 3년 이상 경력이 있는 분 SA 및 DA페이스북 구글 등 중심의 웹 마케팅 또는 앱 마케팅 매체 활용이 가능하신 분 GA 활용 및 분석이 가능하신 분 엑셀 및 파워포인트 활용이 능숙하신 분 제안 및 PT 경험이 있는 분 외국어가 가능하신 분
1 브랜드의 인플루언서 마케팅을 수주하고 집행 및 관리 2 브랜드의 마케팅 니즈 방향성에 맞춰 전반적인 기획 및 제안서 작성 3 브랜드 제품 Fit에 맞는 SNS 인플루언서 채널 발굴매칭 및 커뮤니케이션 4 콘텐츠 스토리텔링 가이드라인 작업 5 캠페인 성과 분석 및 보고서 작성 ,1 인플루언서 마케팅커머스에 관심 있으신 분 2 트렌드에 관심이 많고 제품브랜드 발굴에 흥미가 있으신 분 3 인플루언서 마케팅 커리어를 만들고 싶은 분 1 인플루언서 관리 및 MCN 관련 업무에 대한 관심 및 인사이트가 많은 분2 디지털 광고 대행사 PR 대행사 매체사에서 다양한 광고주와 업종을 경험하신 분 3 인플루언서를 광고 성과를 위한 전략적인 사고 브랜드 측면에서 인플루언서 마케팅을 이해하는 분 4 빠른 상황 판단 및 협업 능력 5 멀티플레이어가 가능한 분 
1 인플루언서 발굴 및 커뮤니케이션 2 인플루언서 커머스에 적합 브랜드 상품 큐레이션 3 SNS 마켓 운영 및 관리 네이버스마트스토어4 구매 고객 CS관리 제품 문의 상담 배송 발주서 관리,1 인플루언서 마케팅커머스에 관심 있으신 분2 트렌드에 관심이 많고 제품브랜드 발굴에 흥미가 있으신 분 3 인플루언서 공동구매마케팅 커리어를 만들고 싶은 분 4 고객 커뮤니케이션에 능숙하신 분 1 인플루언서 커머스 운영 경험이 있으신 분 2 MCN 인플루언서 마케팅 회사 등의 경력 또는 네트워크를 구축하고 계신 분 3 소셜미디어 플랫폼Instagram Youtube Tiktok 네이버 블로그 등에 대한 이해활용도가 높은 분 4 원만한 커뮤니케이션 능력 대인관계 역량을 지니신 분 5 스타트업에 대한 풍부한 이해
부스터스의 커머스 콘텐츠 PD 뷰티 는 부스터스가 보유하고 인수 예정인 뷰티 브랜드들의 구매전환 영상 콘텐츠를 기획하고 촬영부터 편집 제작을 총괄하는 업무입니다  인수 브랜드의 브랜드 방향성과 상품 USP에 대한 분석을 토대로 각 브랜드들의 영상 콘텐츠를 빠르게 기획 및 제작하여 신규 고객 확보와 매출 클릭 등 목적 지표를 개선해나가는 역할을 담당합니다 부스터스의 뷰티 브랜드들의 영상 콘텐츠를 기획하고 촬영 및 편집을 총괄 콘텐츠 촬영을 위한 전반적인 계획을 수립하고 세부적인 디렉팅 제작한 콘텐츠의 데이터 트래킹 및 이에 따른 콘텐츠 개선 작업 담당 뷰티 브랜드의 지표 개선을 위한 다양한 콘텐츠 기획 및 제작 상세페이지 내 GIF 영상 등, 경력 커머스 혹은 브랜드사에서 콘텐츠 마케팅 또는 PD 경력 2년 이상 보유하신 분 뷰티 카테고리를 경험하신 분 촬영 장비 카메라 조명 영상 및 음향 관련 장비 활용이 능숙하며 이해도를 보유하신 분 Adobe 계열 영상 편집 툴 활용 중급 이상이신 분 Adobe After Effects Adobe Premiere 등 매출 클릭 인게이지먼트 등 목적 지표가 명확한 콘텐츠를 기획제작해보신 분광고 콘텐츠 포트폴리오 제출 필수 미디어 커머스 커머스 플랫폼사 또는 브랜드사 에이전시 근무 경력을 보유하신 분 뷰티 또는 소비재 브랜드 관련 콘텐츠를 기획부터 촬영까지 전반적인 과정을 담당하신 분 최신 트렌드에 민감하고 평소 다양한 콘텐츠를 접하기를 즐기시는 분 타 부서와의 커뮤니케이션이 원활하며 자유로운 피드백 교환을 통해 더 나은 결과물을 낼 수 있는 분 틱톡 인스타그램 릴스 유튜브 쇼츠 등 숏폼 콘텐츠 제작 경험자
신제품주력제품 IMC 기획 및 실행 메시지 수립마케팅 커뮤니케이션OnOffline 미디어 기획 집행 성과측정제품별 판매 촉진을 위한 마케팅디지털 콘텐츠 기획 및 제작관리소비자 조사 및 인사이트 도출관련 협력업체대행사와 협업판교사무실 근무,유관업무 및 대행사 근무경력 7년 이상기획서 보고서 작성 역량 우수자MS Office 활용경력 위주의 자기소개서와 포토폴리오 제출 必포토샵 일러스트레이터 드림위버 등   멀티프로그램 능숙자
에프앤엘의 인플루언서 마케팅 팀장은 플라이밀 브랜드와 제품들을 홍보판매할 수 있는 인플루언서를 발굴설득하여 인플루언서 마켓 및 PPL을 활성화하는 역할을 합니다 다양한 대내외 이해관계자와의 커뮤니케이션 스킬 영업력과 더불어 팀원의 퍼포먼스를 이끌어낼 수 있는 리더십이 중요합니다  인플루언서 마케팅 팀 관리 KPI 달성을 위한 전 과정 총괄 제품에 적합한 SNS 인플루언서유튜버 신규 섭외 및 마켓 진행 관리 인플루언서유튜버 콘텐츠 가이드 제공 인플루언서와의 소통을 통한 신규 브랜드제품 기획 방향성 도출, 인스타그램 or 유튜브 공동구매 관련 업무 경험이 3년 이상 있으신 분 뷰티 전문 MCN 벤더사와 직접 소통하신 경험이 있으신 분 논리적이고 적극적인 커뮤니케이션 스킬을 보유하신 분 적극적인 업무 태도와 끈기를 지니신 분 동시에 다양한 업무를 처리할 수 있는 우선순위 설정 역량이 있으신 분 2인 이상의 팀원 부사수를 이끌어본 경험이 있으신 분 가공식품 및 뷰티 카테고리에 대한 이해도가 있으신 분 평소 SNS 유튜브 채널의 인플루언서 및 그들의 컨텐츠에 관심이 많은 분 Slack Notion Gsuite 사용 경험이 있으신 분
 글로벌 웹 사이트 컨텐츠 운영 운영 업무 프로세스 기획 및 Service Request 관리 글로벌 웹 운영 프로세스와 웹 제작운영 가이드라인 배포 글로벌 웹 컨텐츠 운영 개선 방안 및 기획 운영 서비스 기획에 따른 서비스 런칭 및 후속 관리 운영 KPI 모니터링 각 국가별 운영 현황 파악 잠재 이슈 확인 및 운영 성과 개선 과제 실행 고객 커뮤니케이션 요청 사항 응대 관련 부서와의 협업을 통해 이슈 해결 지원 서비스에 대한 만족도 조사 PMO 업무 운영 현황 보고서 작성 주간월간, 컨텐츠 기획제작현지화 프로세스에 대한 이해 CMScontent management system 운영 경험 영어 커뮤니케이션 원활 이메일 커뮤니케이션 컨퍼런스 콜 진행 영문 보고자료 작성 PPTExcel 리포트 작성 원활 웹 사이트 확산 및 운영 경험 PMO 경험자 선호 퍼블리셔 업무 이해
 파트너사 온라인 프로모션 기획 및 실행 프로모션 성과 분석 및 보고 프로모션 운영 및 개선 활동 진행, 영어 능통자 대학교 졸업 이상관련 전공 우대 디지털 마케팅 온라인 플랫폼 관리 경험 1년 이상 다국어 능통자 구강스캐너 혹은 치과 업계에 대한 지식이나 경험 보유자 다양한 마케팅 툴 활용 스킬 ex Google Analytics CRM tools
 효과적 효율적인 마케팅 실행을 통해 미리캔버스 글로벌 유효 고객 수와 매출을 폭발적으로 성장시킬 수 있는 마케팅 업무를 담당합니다 다양한 마케팅 영역과 방법 중 강점이 있는 부분을 진행하고 그렇지 못한 부분은 팀원 외주 업체와의 협업을 통해 보완합니다  마케팅 영역  디지털 콘텐츠 소셜 미디어 SEO SEM ASO 이벤트 프로모션 가격 브랜드 등 린스타트업 방식 가설  실행  측정  학습으로 애자일하게 마케팅 업무를 진행합니다  역량과 희망에 따라 마케팅 챕터의 채용 훈련 코칭 등 리더십 역할을 담당할 수 있습니다 , 미리캔버스 글로벌 고객 수를 폭발적으로 성장시킬 수 있는 비전과 실행 계획을 깊게 논의하실 수 있는 분 원어민 혹은 비즈니스 레벨 이상의 영어 능력을 갖추고 계신 분 성공 경험을 바탕으로 미리캔버스의 성장을 위한 구체적이고 빠른 실행을 이끌 수 있는 분 외주 업체와 효과적으로 협업할 수 있는 강력한 커뮤니케이션 능력과 리더십이 있으신 분 마케팅 성과를 정량적으로 분석할 수 있는 데이터 기반의 그로스 마케팅 역량을 갖추신 분 만 7년 이상의 글로벌 마케팅 경험 성공했거나 급성장 중인 프로덕트 서비스에서 관련 업무를 진행한 경험이 있으신 분 창업 혹은 스타트업에서 주도적으로 업무를 수행한 경험이 풍부하신 분 미리캔버스 관련 도메인 업무 경험이 풍부하거나 지식이 있으신 분 온라인 디자인  프레젠테이션 제작 툴에 대한 비전을 고민해 보신 분 기술 제품 또는 서비스의 마케팅 경험이 있으신 분 다양한 마케팅 자동화 도구의 사용 경험과 외주 업체 협업 경험이 있으신 분 다양한 배경의 팀원들과 효과적으로 협업할 수 있는 강력한 커뮤니케이션 능력 및 리더십을 바탕으로 채용 팀원 육성 코칭 성과 평과 피드백 제공이 가능하신 분 마케팅 매니저에게 담당하는 서비스는 매우 중요하다고 생각합니다 여러분의 소중한 시간을 투자할 가치가 있는 미리캔버스인지 한번 더 고민 후 지원해 주세요
 글로벌 대기업의 닷컴 콘텐츠 기획CategoryPLPPDP    디지털 운영 전략 수립 및 콘텐츠 기획 업무 최신 트렌드 및 신기술을 적용한 창의적인 아이디어 도출 광고주 커뮤니케이션 , 디지털 콘텐츠 및 플랫폼 UXUI 관련 제반 지식이 있으신 분 디지털 환경 전반에 대한 높은 이해도가 있으신 분 적극원활한 커뮤니케이션 역량 광고대행사 경력 및 AE역할 경력자 우대 D2C기반의 마케팅 전략 수립 및 커뮤니케이션 방향성 수립 글로벌 디지털 콘텐츠 기획 or 글로벌 웹사이트 구축 or 글로벌 디지털 서비스 운영 경험 있으신 분 생활가전 및 TVAV산업에 대한 이해도를 바탕으로 뎁스 있는 고객 경험 설계 광고홍보학 신문방송언론미디어학 시각디자인 학과 우대 영어 능통자 우대 컴퓨터 및 MSOffice 어도비 프로그램 숙련자 우대
1 B2B 리드 제너레이션 목적의 콘텐츠 기획과 제작 신규 리드 확보를 위한 백서 뉴스레터 웨비나 기획과 제작배포 검색엔진최적화SEO에 대한 이해를 바탕으로 오가닉 사용자 상승을 위한 블로그 아티클 기획과 제작2 B2B 리드 너처링 목적의 마케팅 캠페인 운영 리드 퍼널 및 타겟 세그먼트에 따른 이메일 자동화 기획과 운영  잠재 고객 및 기고객 관계 관리 차원의 오프라인 이벤트 기획 및 실행 초기 세일즈 담당 부서와의 커뮤니케이션 및 협업 영업팀과의 유기적인 협업을 통해 계약 논의까지 기대할 수 있는 신규 기업 발굴, 콘텐츠 기획 제작 관련 업무 경험이 있으신 분 실용적인 글쓰기 역량을 바탕으로 다양한 콘텐츠 제작에 열려 있는 분 기업 간 거래B2B의 특성을 이해하여 잠재 고객사의 다양한 이해관계자를 설득할 수 있는 카피라이팅이 가능하신 분 B2B 비즈니스에서의 콘텐츠 마케팅 또는 브랜드 마케팅 경험이 있으신 분 검색엔진최적화SEO에 대한 기본적인 이해도가 있으신 분 B2B 고객 관리를 위한 CRM 툴 활용 경험이 있으신 분 
 디지털 콘텐츠웹드라마웹예능브랜디드 콘텐츠 기획 및 제안 실행 리딩 소셜 채널SNS 채널 마케팅 전략 수립 및 콘텐츠 기획운영제안 기획서 및 제안서 작성전략기획컨셉도출운영방안 콘텐츠 운영에 필요한 비즈니스 협업 조율진행 클라이언트 커뮤니케이션 등 AE 업무 전반, 포트폴리오 필수 제출회사 또는 개별 프로젝트가 담긴 포트폴리오 프로젝트 별 참여역할 및 참여도 기재 프로젝트 관리와 커뮤니케이션 스킬이 뛰어나신 분 논리적이고 유연한 사고로 취지에 맞는 콘텐츠 전략제안 수립이 가능하신 분 광고주 영업 및 디지털 캠페인 기획과 집행 경험 비딩 제안서 작성 경험자 최신 미디어 트렌드에 밝은 분 IMC 마케팅 및 디지털 캠페인 운영관리 경험 SNS 채널 기획운영 경험 대형광고주 경험 유사 미디어 업계 종사 경험
는 아래와 같습니다 인플루언서 유튜버 등 섭외 업무 SNS 콘텐츠 기획 및 광고 운영 크리에이티브 방향성 및 세부사항 협업 퍼포먼스 마케팅 운영 커뮤니티 마케팅, SNS를 활발하게 이용하고 활용이 가능한 분 다양한 분야 사람들과의 커뮤니케이션에 능숙하신 분 스스로 문제를 정의하고 해결책을 찾는 능동적 자세를 가진 분 숫자를 분석하고 해석하는 것에 능한 분 논리적인 사고를 하고 그것을 이야기할 수 있는 분 결과물에 책임감이 강한 분 유연한 사고를 가지신 분 IMC 마케터 성장을 희망하는 분
 인플루언서 유튜버 등 섭외 업무 SNS 콘텐츠 기획 및 광고 운영 크리에이티브 방향성 및 세부사항 협업 커뮤니티 마케팅 퍼포먼스 데이터 정리, SNS를 활발하게 이용하고 활용이 가능한 분 다양한 분야 사람들과의 커뮤니케이션에 능숙하신 분 스스로 문제를 정의하고 해결책을 찾는 능동적 자세를 가진 분 결과물에 책임감이 강한 분 유연한 사고 콘텐츠 마케팅에 관심이 많은 분 IMC 마케터로 성장을 희망하는 분
 Event Consultation  광범위한 디지털 이벤트 및 마이크로소프트 이벤트 플랫폼을 지원 이 플랫폼에서 마케터를 교육하고 모의 실행 및 기술 점검등을 통해 이벤트를 준비 디지털 이벤트 제공 및 고객 환경을 개선할 수 있는 새로운 방법을 모색 PreEvent  이벤트 진행자와 컨텐츠 자산 및 리뷰를 비교 확인하여 이벤트 실행을 계획 함 디지털 비디오 제작을 지원하고 이벤트와 관련된 모든 logistics가 성공적으로 진행 될수 있도록 지원함 Event Execution  이벤트 진행자와 협력하여 적절한 플랫폼을 통해 백그라운드에서 이벤트를 실행 PostEvent  Event가 마무리 된 후 관련 하여 follow up email이 잘 전달되는 지 확인 이벤트의이슈들에 대한 보고를 함 이벤트를 분석하고 이벤트의 효과를 측정하기 위한 이벤트 인사이트를 준비, 학력 대졸이상 경력 유관업무 경력 3년 이상 프로페셔널한 커뮤니케이션 능력 both written  verbal 뛰어난 한글영어 구사능력 기본적인 비즈니스 시스템 및 프로세스 분석 Virtual Event Marketing 및 이러한 이벤트와 관련된 도구와 기술에 대한 이해  유관 부서와 함께 서비스를 설명하고 진행하는 능력 Microsoft 브랜드 및 제품에 대한 지식 제출서류  국문  영문 이력서 자기소개서경력기술서 제출 영어 fluent한 분 꼼꼼 하신 분 Openminded
